text,label
อีดอกหัวร้อย สมาธิไม่มีทำงานละ ห่วงของ หลายเงินนะนั่น ละไปส่งไหน อีหอกกก,0.0
ที่นอนดึก เพราะกูท้องเสียไอ้สัส แตงโมปั่น โคตรเวรเลยยยย,0.0
พวกสูบบุหรี่ไฟฟ้านี่ควันเหมือนเผาป่าเลย น่ากลัวฉิบหาย,0.0
พวกคนที่ไม่เห็นค่าคนอื่นตอนที่เห็นอะไรดีกว่าก็คือเศษสวะดีๆนี่แหล่ะ ข้างในต่ำทราม,0.0
"เมื่อศาลชั่ว รัฐบาลเหี้ย ทหาร-ตำรวจเลว
ก็ใกล้ถึงเวลาประชาชนลุกขึ้นจับปืนสู้

เป็นกองกำลังปฎิวัติประชาชนเวเนซุเอลา... fb.me/30TL6wAsN",1.0
เมื่อคืนอุตส่าห์ซื้อขนมมาจะเอาไว้กินตอนเช้า อิสัสมด!!! มึงเป็นสัตว์ที่ขี้ขโมยที่สุด ทุเรศ อดแดกเลยโว้ยยย,0.0
กูเป็นเพื่อนกับมึง โดนยังรู้สึกเหี้ยเลย โตๆกันแล้ว มึงอย่ากร่าง สัส,1.0
เห็นคนพวกนี้แล้วก็คิดนะว่า เออ มึงเหมาะแก่การกราบ การเลียตีน การเป็นอีไพร่ชั้นต่ำ และไม่ค้องได้รับการศึกษาเท่าไหร่หรอกเพราะโง่ ใช้แรงงานไป,1.0
อยากเอาความหน้าด้านออกมาจากตัวเองเหมือนปกติที่ทำได้ แต่กับเรื่องแบบนี้มันอยากจริงๆ,0.0
แต่งตัวไม่เคยเกรงใจแบล็คการ์ดเลย แฟชั่นนิสต้าหรือคนบ้าใต้พานลอยคะนี่ pic.twitter.com/Q3A0XUYjcu,1.0
มนุษย์ทุกคนย่อมมีความเห็นแก่ตัว...แต่ก็ควรมีขอบเขตถูกมะ? เบื่อ ยิ่งอยู่ด้วยนานยิ่งเห็นสันดานห่วยๆ,1.0
เหนื่อยกับพวกเปรตๆในเกม บอกให้กูดันป้อม คือกูซัพพอตไง ตีคีปยังจะตายห่าละ,0.0
พูดว่าจะเลิกทำคลิปกี่รอบแล้วอะ พูดแล้วทำไม่ได้ก็อย่าพูด ทุเรศ #mymatenate,1.0
รถไฟจีนนี่ก็เหี้ย ล่าสุดจีนบังคับให้ใช้สถาปนิกตัวเอง แต่ไม่ยอมให้สถาปนิกมาสอบวัดความรู้ของทางไทย รัฐบาลไทยก็เสือกยอม หัวควยจริงๆ สัสนายก,1.0
"""สวะสังคม"" เค้นเสียงหัวเราะก่อนจะแบกกระเป๋าสีดำใบใหญ่เดินออกไปหาเหยื่อระบายอารมณ์",0.0
ใช่ซี๊.....ลุงมันหน้าด้านสุดๆอยุ่แล้วนี่,1.0
ให้มึงรู้เลยว่า คนที่เขาเกิดมาเหนือมึงทุกอย่างน่ะ คือกู อีหมาติดสัตว์ อีสารเลว,1.0
อุบาทว์คน รู้เลยว่ามีอคติกับเกาหลี กับติ่ง นิสัยคนไทยเว่อ หน้าด้านหน้าทน พูดแล้วก็นึกถึงแขกคนไทยที่ผ่านมา อยากจะจับมัดรวมกันแล้วเอาไปถ่วงน้ำ,1.0
ดีชั่วอยู่ที่ตัวทำ สูงตำ่อยู่ที่เจ้ามือ,0.0
งงตัวเองมากอ่ะ คือชอบคนเยอะมาก นี้กูเป็นกะหรี่ หรือยังไง5555  เด็กเกินจะเข้าใจความรักสิน่ะ,0.0
นี่ก็บ่นไปเรื่อย  อย่าถือสาคนบ้า อย่าว่าคนพาลเลย ฮือออออออ,0.0
เป็นไบโพลาเหรอ แป๊ปนึงเดี๋ยวเธอก็แรด!!  ผ่านไปแป๊ปๆ เธอกลับร่าน!!..,1.0
"ขอบคุณสำหรับคำชม กุเก่งค่ะ ตามงานค่ะ อีฟาย คนโง่อย่างมึงคงไม่เข้าใจคนฉลาดนะค่ะ 
#อึดอัด #ยอเเสงอึดอัด .",1.0
ปากดีจริงๆ อิเด็กเปรตนรก อ่านแล้วขึ้นตลอด หัวร้อนเว่อ,1.0
ประสาทจะกินแล้ววโอ้ยมึงร่วมมือกับกุก่อนคอมมม,0.0
วีคนี้ตั้งใจจะออกกำลังให้ครบ แม่งก็มาติดงานอีก ส้นตีนจริงๆเลยชีวิต,0.0
ภาษาที่สองหมายถึง ภาษาแม่เป็นกะหรี่แบบมึงใช่ใหมคะ แบบนั้นขอพูดแค่ภาษาเดียวคะ ภาษาไทย twitter.com/baebierene/sta…,1.0
สลิ่มถ่อยสมองเท่าหอยหมา twitter.com/ThaiFarmer_Son…,1.0
ชอบแมงดาขนาดนี้ เป็นกะหรี่ป่ะจ๊ะ,1.0
เป็นคนโง่อะสัด ไม่ใช่ว่าเห้ยจะพูดแบบนี้ทำไม อีสัดกุโง่ก็คือกุโง่ ไม่ได้มาถ่อมตัวใดๆ,1.0
บางทีกูก็ไม่อยากจะกดเข้าไปหาอ่านอะไรเพราะเสนียดจัญไรมันมักจะแฝงอยู่ทุกที่นี่แหละ,0.0
เจ้าดอกไม้ตอนนี้เทอไปอยู่ไหนน อยากเป็นดอกไม้ดอกนั้นจังค่ะ ดอกที่ปู่จั๊บนั่นหน่ะค่ะ เขิลลเลยย,0.0
ด่าลูกกูเหี้ย ตัวมึงเองก็เหี้ยไม่ต่างกันเลยเถอะทำมาเป็นดูดดี อีผี สันดานคน พิมพ์มาสวยให้ตายแต่จิตใจต่ำมึงก็ต่ำอยู่ดี #วายวอดแห่งปี2017,1.0
คิดได้ไง จัดวันพุธ ฆ่ากันชัดๆคือกะไม่ให้ไปหรอ งง,0.0
"กุไม่กินหอยดอง กุไม่ชอบ กุเหม็น
ก็เหมือนคนที่ไม่กินปลาร้า ไม่กินทุเรียน ก็คือมันเหม็นไง ดัดจริตตรงไหนวะ",0.0
ไอ้เวร สอบซ่อมยังไม่ได้ทำ,0.0
กูไม่ชอบคนพูดจาแบบนี้เลยอีห่า,1.0
เดะกูถีบกะหรี่พลัดเก้าอี้,1.0
"""แต่งตัวให้เรียบร้อยนะ ชุดเรียบร้อยอะ วันนี้พ่อจะพาไปฝากงาน""
ปกติแต่งตัวไม่เรียบร้อยตรงไหน ? 
ปกติแต่งตัวแรดหรอ ? ก็ไม่นะ.",0.0
۞ อย่าดูหมิ่นความชั่วว่าเล็กน้อย คงจักไม่มีผลมาถึงตัว,0.0
"เกิดเป็นไพร่ก็ต้องทำหน้าที่ไพร่ 
😽 กางเล็บนวดๆ 
😢 เจ็บ!! (โว้ย..คนจะตากผ้า..วอแวจังฟะอีแมวนี่นิ) pic.twitter.com/rXcQrhuCa0",0.0
อ่ะกูพ่อพี่ลูกน้องพ่อ ซ่อมกันเอง กลบดินกันเองก็ได้ ประเทศชาติส้นตีนนี้ จะข้าราชการ หรือรัฐวิสาหกิจ อะไร เขาไม่ค่อยกระเตื้องห่าอะไรอยู่ละ,1.0
เฟสกูมีแต่เรื่องจัญไรหีๆควยๆแค่นั้นไม่มีสาระอะไรจะแฮกทำไมนักหนาจะมาขอดูหีหรอไม่ได้หวง,1.0
"== เพื่อน == 

 ทุกๆคนในโลกนี้ล้วนมีเพื่อนเป็นส่วนนึงของชีวิต เพื่อนเป็นคนที่ผจญภัยด้วยกัน เติบโตและเรียนรู้ทุกๆอย่างไปด้วยกัน 
 ก้เหมือนในเรื่องนี้ที่พิสูจน์ให้เรารู้ว่า เพื่อนแท้ก้มีในโลก พร้อมทั้งการผจญภัยในเรื่องนี้ที่มี Belle เป็นตัวละครเอกและเพื่อนแท้ของเทอ 
 อย่าง Symba,Chabby และ Mizzy ที่ได้หลงป่าและเจอสิ่งที่น่าตื่นตาตื่นใจ",0.0
กูนี่มันหน้าด้านจริงๆเลย,0.0
รู้สึกหมดหวังกับการดูซีเกมส์ละ  อหหหห โกงขนาดนี้ ไม่มีความศักสิทธิ์เลยอีหอย ไทยจะเอาที่เท่าไหร่ก็เอามาเถอะ จะไม่ว่าสักนิด #ซีเกมส์2017,0.0
ขาใหญ่แบบทุเรศมากโอ้ยกูเครียด,0.0
อยากด่าใครก็ด่าได้หรอวะไม่รู้จักกันอ่ะ คือฟันน้ำนมยังหักไม่หมดจะให้ช่วยถอนงี้ป่ะ? อิเด็กเปรต,1.0
"คนแรงๆนี่ถ้าเราสนิท เราจะบอกว่าเป็นคนตรงๆ

แต่ถ้าไม่สนิทหรืออยู่ฝ่ายตรงข้ามจะเรียกสถุล",0.0
ความฉิบหายของประเทศนี้คือคนทำดีกลัวถูกทำโทษ คนชั่วมาคุมบ้านเมือง twitter.com/springnews_tv/…,0.0
"สนุกจังโว้ย

เวลาแช่งทีมอื่น",0.0
"จะเผาพริกเผาเกลือแช่งอิพวกขยะแอนตี้ให้หมดเลย เกลียดมันนนนน 
/ร้องไห้แล้วเนี่ย",1.0
วน.หางานไว้หลายที่ แต่พอจะส่งใบสมัคร เสือกไม่ได้ซะงั้น,0.0
สมเป็นหัวหน้าคนชั่ว.👍5555555,1.0
ตอนนี้ยังไม่ออกไปแรดหรอก เพราะอยู่เฉยๆก็แรดได้ #ผิด,0.0
กับใครกูก็หวงขึ้นชื่อว่าคนของกูอ่ะกูหวงหมดแหละสัส เหี้ยหงุดหงิด,0.0
มอบให้แฟนเก่าคะ  🎶ไอ้เลว ชาติหมา ไอ้ระยำ ไอ้คนจัญไร ไอ้ชั่ว ไอ้เลว ไอ้ควาย!!!🎶  #ขอให้มึงต้องตายอย่างหมาเลย 😂😂😂 fb.me/38d9qo8eE,1.0
สัสเครื่องจับควันมึงก็หลอนร้องไม่มีสาเหตุ ห่ารากเสียงแม่งก็ดังฉิบหาย ตอนนี้คงตื่นกันทั้งตึก,0.0
"😌
ในสันดาน เป็นคน ชอบเซลฟี่
กล้องไม่มี ที่หน้าเครื่อง เรื่องเศร้าหมอง
พอได้เจอ กระจก… instagram.com/p/BX0rhAlgcfq/",0.0
รามอินทรานี่ติดพอๆกับลาดพร้าวเลยอะ หน้าด้าน,0.0
เหตุผลส้นตีนมากคือมันบอกบ้านกรุไกล ทีหลังมึงติดป้ายสิว่าเราไม่บริการอินเตอร์เน็ตซอยนี้นะไกลเสาบริษัทเลา //ฆวย,0.0
รีบโกยออกจากออฟฟิส จนคีบรองเท้าเเตะอุบาทว์ๆออกมาด้วย กูควรกลับไปเปลี่ยนรองเท้าเเล้ววิ่งออกมาใหม่ไหม,0.0
"""ผมก็ยังมองว่า รัฐบาลเผด็จการฟังประชาชนมากกว่ารัฐบาลเลือกตั้งเสียด้วยซ้ำ"" อีสัด กูขรรม 😂😂😂",0.0
ผัดแตงกวากินกับน้ำพริกแมงดาเหมือนเดิม ประหยัดครัชเก็บเงินซื้อมอร์ไซต์ให้แม่ สู้เว้ย^^ pic.twitter.com/swBiMwO9vg,0.0
ประเทศเหี้ยไรเนี่ยยยย อยู่ๆก็ทะเลาะกันเรื่องซอส,0.0
เซ็งสัดๆ แค่พูดว่าอยากทำงานร้านกาแฟก็มีคำถามว่าจะจบตรีไปทำไม เอ้า เสือก,1.0
จะไล่กุออกนอกประเทศ โอนเงินให้กุด้วย แหม่ พูดยังกะย้ายหอ สัส #ทีมอิมเมจ,1.0
คนที่รู้ทุกอย่างแต่ไม่พูดไม่ได้แปลว่าเค้าจะไม่รู้สึกอะไรแต่มันแปลว่าเค้าเหนื่อยที่จะต้องมานั่งฟังคำแก้ตัวของมึงต่างหาก อีควาย,1.0
ด้วยดวงที่น่าจะอุบาทว์ทั้งหมดที่มี เชื่อว่าต้องมีอย่างใดอย่างนึงหมด 😂😂 //รอไปจ้า,0.0
"เกิดเป็นคนอย่ารอบกัด👣
มันเป็นนิสัยของสัตว์ไม่ใช่คน🐩",0.0
ประชาชนชาวไทยเหมือนตายทั้งเป็น นับแต่มีปีศาจทหารขี้ฉ้อตอแหลยึดอำนาจ หลอกลวงปวงชนว่าขอเวลาอีกไม่นานจะคืนความสุขให้ประชาชน ที่แท้เป็นกลลวง,1.0
อยากจะสาปแช่งมึงให้ลงนรกหมกไหม้ ใครได้เป็นผัวคงอยากฆ่าตัวตาย 🌸🌼🌻🌺🌹🌷,1.0
คนเหี้ยอุบาทว์ คือขนาดสิทธิ์กุต้องมาดูให้ ไม่มีคำว่าขอบคุณ สัสเอ้ย นู่นนี้กุต้องทำให้ทุกอย่าง เออ ดูแลตัวเองเองเนอะ สัส,1.0
มึงก็เสือกแม่งทุกเรื่องเนาะ อิเวร,1.0
ใกล้เดือนสิบแล้วหรอเนี่ย☺เปรตออกขอส่วนบุญแล้วอ่ะ,1.0
อีหน้าด้าน...คิดว่ากูโง่นักหรอห้ะะะอีหีควย อีหน้าหี อีสัส อีห่าอีเวรอีเปรต อีชิงหมาเกิดลูกอีห่านี้นิ อย่านะมึง,1.0
ตายยกครัวซะ พวกขยะสิงคโปร์ ไร้ประโยชน์ต่อประเทศนี้ แช่งแม่ง สัส,1.0
มาสเตอร์คลาสปัญญาอ่อนชิบหาย ไม่ได้ว่าน้องๆนะ ว่าคนคิดโจทย์เนี่ย ปัญญาอ่อน #TheFaceMenThailand,1.0
ทำงาน10ล้านแผนก แต่เงินเดือนเท่าเศษเห็บหมา อีดอกใช้งานกูเยี่ยงทาส อีหน้าหน่อแตด!!!!!,1.0
ผู้ชายเจ้าชู้ก็เหมือนกับเห็บหมานั้นแหละ #น่าขยะแขยง 🙄,1.0
เบื่อสังคมดัดจริต ทำไมต้องอวด,0.0
กูจะแรดออกรสให้ดู รู้จักกูน้อยไปป่าวอะ,0.0
เราว่าชีวิตบนโลกทวิตเตอร์ไม่ดัดจริตเท่าบนเฟสหรือไอจี 🤔 #คิดว่างั้น #คิดว่าไงอะ?,0.0
แกงกะหรี่หมีคืออะไรคะ? ดิฉันไม่ทราบจริงๆ,0.0
ต่างหูกุจะแรดไปหนายยย 555555555555,0.0
เจอพวกชาติสถุลสกุลสัตว์ ทิ้งขยะเกลื่อนกลาดแล้ว น่าสมเพชเวทนาสังคมไม่เจริญด้อยพัฒนาเพราะมัวแต่รัฐประหารยึดอำนาจ,1.0
มันมาถึงยุคระบอบอำมาตย์ครองเมือง  ชาวบ้านจะถูกดูแคลนว่าเป็นคนชั้นต่ำ  โง่  ถึงจน twitter.com/shutup2557/sta…,1.0
ขยะแบบขยะอะ คนเขาไม่เข้าใกล้จะบล็อกก็มาด่าเขา อีห่าสมควรโดนละปะ,1.0
อิควัย พูดภาษาอังกฤษได้ เขาจะทำงานร้านอาหารทำไม เดือนละ9พัน บ้าบออิคุกกี้กาแฟเนี้ย,1.0
ที่ไฟดับวันนี้เพื่อนต้องแช่งกูแน่ๆที่เบี้ยวนัด...,0.0
"ที่อาจยังมีหน้าที่เป็นสามี เป็นพ่อของลูก เป็นลูกของของพ่อแม่ 😢
...ได้แต่ขอให้เค้าปลอดภัย จากสวะที่ฆ่าคนเป็นผักปลา ไม่รู้ผิดชอบชั่วดีด้วยเถิด",1.0
เจ้าภาพมาเลเซียแม่งโง่วะ ยุคโซเชี่ยลแทนที่จะทำดีๆ คนจะได้กลับไปท่องเที่ยวอัก นี่เหี้ยทั้งโรงแรม ทั้งน้ำใจ.,1.0
เกลียดเวลามาเที่ยวแล้วเจอเด็กเปรต พ่อแม่ไม่ดุด้วย อย่ามาเล่นเลอะเทอะถึงโต๊ะดิฉันเชียวนะ กูด่าลืมทางกลับบ้านเลยนะคะ,1.0
ฝ่ายนึงใช้แต่ความชอบ ไม่ใช้เหตุผลข้อเท็จจริงส้นตีนอะไรเลย,0.0
หล่อแต่ปากหมาก็ไม่มีใครเอามาทำผัวหรอกค่ะ,0.0
หงิดระดับที่ไมีจำเป็นต้องรักษาความเป็นญ พร้อมด่าเป็นภาษาพ่อขุนยันความสถุลในตัว -_-,0.0
ให้ตายสิ ไม่เคยเสียดายที่ไม่ได้ดูในโรงแบบเรื่องนี้มาก่อน โถ่เว้ย หอยหลอด,0.0
ละอีโรงแรมเวรนี่ก็ไม่มีรถเข็นให้อีก มึงจะต้องโบ้ยกันไปกันมา สัส หงุดหงิด,1.0
สังคมตอแหลจริงๆ คนดีๆแบบกูจะอยู่ได้ไง 55555,0.0
"กูคงเป็นพวกประสาทกลับ
แล้วแน่ๆ 
นานแล้วด้วย
ใช่ๆ",1.0
น้าบอกคนฉีดปลวกจะมาให้รีบจัดห้อง เพราะห้องนี่รกมาก ก้รีบจัดๆตั้งแต่เช้า (ปกติไม่คิดว่าห้องรกนะ วนเกทละ😂)สรุปน้าบอกเค้าไม่ฉีดห้องนอนละ wtf!,0.0
เมียหรือหมาดุชิบ   ภูมิใจในความสวยของตัวเองจังที่ทำให้ผัว เมียเขาตีกันทั้งๆที่กุแค่ไปกดไลค์ อีห่า ประสาท,1.0
เห็นหมอหญิงเหยียดคนเตี้ยกว่า แหม จ้า สวย ใครจะไปสูงสวยเหมือนเปรตอย่างหมอละ sizism เกินน,1.0
สั่งของไปนานแล้วนะแต่ยังไม่เห็นเลขแทรคกิ้ง อิดอกกกร้านก็ใหญ่คนก็ซื้อเยอะแต่เสือกไม่ส่งของให้กู ว้อทท! อย่าให้กูแหกกกก,1.0
เอาจริงนะ เป็นคนไม่ชอบดึงเห็บ เลี้ยงหมาจะป้องกันตลอด หยอดยาตามกำหนด น่ากลัวๆ fb.me/KW1l8zp6,0.0
มีบิษัทลูกค้าส่งกระทงมาเป็นกะทงตุ๊กตามีกระโปรงเปนกรวยไอติม คืออะไร จะเอาไปลอยก็ติดตุ๊กตาแม่งขยะชัดๆ จะกินเองก็ผ่านมากี่มือ ยิ่งกว่ากะหรี่อีก,0.0
คุณเป็นใครถึงมาด่าเราแบบนี้ ทุเรศ!!!,1.0
อีคนจีนด้วย พอกูบอกว่าผ่ายตุ้ยๆอีหอก พูดล้อเลียนกูอีก นิสัย,1.0
คนไทยก็กุเรื่องเก่ง ตอแหลเก่ง ดัดจริตเก่ง ไว้ทุกข์สีหม่นนน อีเวร,1.0
เป็นข้อเตือนใจว่า อย่าเสือกเปิดทวิตตอนดึก ของกินเต็มเลยอีหอก #ของกิน,0.0
การจราจรประเทศเหี้ยนี่กำลังทำให้กูบ้า ดอก!,1.0
ปกตินี่ก็จัดอยู่ในเณฑ์สูงอยู่แล้วมาเนี่ยเหมือนเปรตเลย,0.0
ควายเหี้ยไร ตกลงกันแล้วป่ะ,1.0
อยู่ในสังคมของคนที่โกงคนอื่นเขากิน คนพวกนี้แม่งเจริญเอาๆ เมื่อไหร่มึงจะตกเหวตายห่าซ๊ะทีว่ะ  เกลียด!!!,1.0
ตั้งแต่วันที่25สิงหา2560 แมลงสาบเริ่มเยาะเยี้ยกับสมุน และตัวพ่อกปปส เริ่มร่านละมีอะไรต่อไปนะ ควาย สม ชื่อ จะเล่นอะไรต่อติดตามๆ@สังคมกะลาแลน,1.0
เข้าคณะวันนี้ทาปากสีชมพูด้วยคอนเซ็ปต์ถ่ายจากดาวอังคารต้องเห็นปากกูชัดคือโดนคนด่าว่าตอแหลเยอะมาก ดีใจมาก ยิ้มรับ ทาแล้วเลือดกะหรี่พุ่งพล่าน,0.0
ไม่อยากได้ยินชื่อมึงจริงๆวะ  เหมือนเสนียดหู,1.0
กล้าพูดได้เต็มปาก ทุกวันนี้อยู่ด้วยใจล้วนๆ เงินเดือนเท่าเห็บหมา ทำงานเท่าปลาวาฬ โดนเอาเปรียบเท่าแปซิฟิก ดีดี๊,0.0
อีดอกกกก เขามีแฟนแล้วจริงด้วย ดีนะตอนนี้ยังแค่วี๊ดเฉยๆ โอ้ยยยย 😂,0.0
คือหนูจะเป็นคนตอแหลแบบนี้ไปตลอดชีวิตเลยเหรอ,1.0
ไพร่แดงบอก ยิ่งลักษณ์ไม่ได้หนี แต่ถูก คมช.อุ้ม เพื่อทำลายภาพลักษณ์นักประชาธิปไตย เอาเข้าไป,1.0
กูไม่ได้ใจกว้างขนาดนั้นนะไอ้สัด,1.0
ควย คนส้นตีนแบบนี้ก็มีด้วย,1.0
อีดอก สบายมากมั้ง นั่งชี้นิ้วเฉยๆมั้ง อีสัส ทำตัวเป็นแม่ทัพเข้าเหอะ ค่อยเก็บเศษหน้าตัวเองด้วย อีตัวทัพเสริมก็เหอะ นอกจากเสือกมึงทำไรมั้ง,1.0
ผช มันไม่รู้หรอกว่า ผญ อ่อยอะ แม่งตอแหลเหงามากหรอ อีสัสนี่ทำกูรมขึ้น แฟนกูก็ดูไม่ออก ที่เรื่องนี้อะเสือกโง่ มันน่าหงุดหงิดมั้ยอะ !!,1.0
อยากเลี้ยงทั้งแมวทั้งหมาเลยอะ,0.0
คือบางทีกูก็แกล้งโง่เพื่อรอดูคนฉลาดอย่างมึงโชว์โง่อยู่ไง ไอควายยยยยย .,1.0
คนนั้นต้องใจเหี้ยขนาดไหนถึงคิดแบบนั้นได้วะ5555 ความคิดต่ำเว่อร์ แบบเกิดเป็นคนมึงคิดได้แค่นี้หรอ แถมหน้าด้านเหมือนส้นตีนไปอีก,1.0
หน้าด้านเหมือนปูน ถ้าไม่เลิกด้าน กูจะเอาปูนโบกหีโบกควยพวกมึง เอาให้ขมิบไม่ได้เลยควย โบกรูตูดด้วยอีเหี้ย ไม่ต้องขี้ไม่ต้องเยี่ยว หมั่นไส้,1.0
เหมือนเวรกรรม เคยด่าเคยแซะเจ๊ปูไว้เยอะว่าทำน้ำท่วมหนักเพราะบริหารประเทศผิด อ่ะๆ ดูตอนนี้นะ น้ำท่วมหนักขนาดนี้ รัฐบาลใครเอ่ย? ติ๊กต่อก⏰🕰,1.0
อะไรที่เป็นเสนียดก็ลบไปเถอะ,0.0
เปิดขวดน้ำมันไม่ได้กูโมโหจนตัวสั่น สวะเอ้ย555555555555,0.0
งงใจคนที่ทำดีก็แซะ ไม่ทำก็แซะ อีเปรตไหนจะเอายังไงว่ามา ต้องโตมากับสังคมแบบไหนวะ รำคาญเว่อร์,1.0
อยากกินยำไข่แมงดาเลยอะ ;-;,0.0
เอาจริง ทวิตเป็นที่แรกในโลกเลยที่เรารู้สึกว่าโพสความจริงอะไรก็โดนหาว่าตอแหล,0.0
จริงๆ ก็เห็นข่าวการเมืองเห็นวีรกรรมพีคๆ ของ รบ ชุดนี้ตลอด หงุดหงิดเหมือนกันที่ทำอะไรไม่ได้ นอกจากด่าสาบแช่งกับเพื่อนไปวันๆ เห้อ,1.0
"บาปกรรม โชคชะตา
มักจะเล่นกับคน2อย่าง
เล่นให้รวย
แล้วก็เล่นให้ซวยฉิบหาย‼️ผ่านมาแล้วย่อมรู้ดี",0.0
เป็นพวกดึงดูดความส้นตีนเข้ามาในชีวิตได้ดีเยี่ยมชนิดที่ไม่ต้องพึ่งเครื่องรางเรียกโชคร้ายห่าเหวอะไรทั้งสิ้น สาธุบุญ ไม่เหี้ยจริงทำไม่ได้,1.0
ตอนแรกมองเป็นรุ่นพี่ ผ่านไปสองนาที กลายเป็นกะหรี่ในพริบตา pic.twitter.com/G4ggPybNPP,1.0
ควยยยย อีเกมเหี้ย แดกแต่ตัง เดี๋ยวเวลตันกุจะเลิกเล่นละไอ้สัด เน็ต4Gเสือกแลค มึงจะให้กุใช้เอดเล่นรึไงไอ้ห่า #ขอโทษที่หยาบคาย#เกมหัวควย#ลินเนจ,1.0
เหี้ยกว่า ผญ.ร้ายๆ คือ ผช.ตอแหล,0.0
"ต้องดูอีกทีว่าเราเนี่ยคนชั่ว อยุ่ใกล้คนคิดบวกแล้วอึดอัด 5555555
พี่ที่ทำงานเนี่ยแม่ชีมาก ส่วนนี่นางมารมาก ถึงกับอโหสิให้คิดดู",0.0
มัด เห็บนี่เป็นสัตว์วิเศษ ทนกว่าสิ่งใดๆในโลก เอาสิ้ฆ่าไม่ตาย บีบไม่ได้ กูต้องทำไงกับมึงเนี่ย ก๊วยมึงก็สรรหาเล่นมาสะสมเนาะ,0.0
ไอ้เหี้ยปลวก กล่องกรุซื้อมาดีๆ เมิงเล่นหมดเลยนะ อีควัย อีชาติปลวก 😡😡,0.0
ฝรั่งบ้านั่นถ้ายังเด็กอยู่นี่เด็กเปรตนะแต่โตแล้วไงไม่มีความคิดหรอ ประสาทหรอ จิตไม่ปกติหรอ,1.0
คณะทหารที่ยึดอำนาจรัฐ ปรากฎชัดว่าทุกคณะ โกงกิน คอร์รัปชั่น ทุจริต ทำผิดกฎหมาย ตรวจสอบไม่ได้ ทำลายกฎหมาย ขายชาติ อุบาทว์ชาติชั่วจริง ๆ,1.0
รักชาติแค่สร้างภาพ สันดานมหาโจร fb.me/8ZlsnlFUF,1.0
"ผู้ชาย 

มันเลือกของมันได้เสมอ ขนาดแต่งงาน มีลูกแล้ว มันก็ยังเลือกได้ต่อไปอีก ผู้หญิงก็ก้มหน้าเลี้ยงลูกไปสิ 

วงจรอุบาทว์",0.0
นิิยายเป็นกล่องก็ยังอ่านไม่หมดเด้อ ปลวกแดกละมั้ง,0.0
กูขอสาปแช่งให้มึงไม่มีความสุข ให้ชีวิตมึงมีแต่เรื่องน่าหงุดหงิด ทำอะไรก็ติดๆขัดๆ ไม่มีอะไรได้ดั่งใจมึง มึงจะต้องหัวเสียกับทุกเรื่อง อีเน็ตหอ,1.0
คนนึงก็หน้าม่อคนนึงก็ร่าน เอาดิ,1.0
เมกาคือชาติที่ยื่นส้นตีนไปโดนหัวสองฝั่งละให้เค้าตีกันเองอ่ะ แล้วทำมาเป็นช่วยเหลือ สัส,1.0
ปชช โทษรัฐบาลนี้ว่าบริหารกากๆ แต่รัฐบาลนี้จะโทษแต่รัฐบาลก่อนหน้า,0.0
แปลกากๆประมาณว่าแบบ ขอโทษกับเรื่องที่เกิดขึ้นในวันนี้ เป็นเรื่องที่น่าอับอาย หวังว่าแฟนๆจะไม่ได้รับบาดเจ็บ,0.0
จะเลิกใช้Dtacละ เบื่อ กาก สัญญาณในกทมนี่เก็บไว้ดองปูเหรอ ขีดสองขีดเนี่ย ห่า,1.0
เริ่มไม่แน่ใจละว่ามดกัดหรือเห็บหมากัดกันแน่ เป็นตุ่มสองวันละ,0.0
ค้าขายไม่ดี เศรษฐกิจหัวควยแบบนี้ รัฐบาลบริหารงานก็ไม่ได้เรืาอง มิซ้ำ! เงินเดือนก็ไม่มี แล้วแบบนี้กูจะเอาเงินที่ไหนมาชำระหนี้ กยศ.ว่ะ,1.0
พ่อมึงสร้างห้องเรียนหรออยากนั้งตรงไหนเรื่องกู ที่เพื่อนจะนั้งเห็นเรียกร้องจังเลยมึงมาเเย่งที่กูนั้งยังไม่สาเเหลงเลย ไม่อยากมีเรื่องกับคนเปรต,1.0
มึงร่านไปมีชู้กับคนอื่นใด้ แต่ของตายที่มึงไม่เคยสนใจกลับทำแบบมึงไม่ใด้ มาตีโพยตีพายกลบเกลื่อนอีก นี่มึงเลวหรือมึงดอก เอาดีๆ,1.0
ชาติหน้าเกิดเป็นเห็บได้ปะ ตายง่ายดี,0.0
ฉิบหายแล้วมั้ยละมึง ทำตัวชิวจนอ่านหนังสือไม่ทันแล้วเนี่ย สัสเอ้ย ล้องห้ายยยยยยย,0.0
จะผิดไหม ถ้าเราจะใช้พื่นที่ตรงนี้ระบายความในใจว่า ลุงหอก! ก่อนห่วงเรื่องประเทศมีหน้ามีตามีศักดิ์ศรี ช่วยทำให้ประชาชนอยู่ดีกินดีก่อนได้ไหม,1.0
อังกฤษโทอิคกับกพนี่ความยากฟ้ากับเหวมากอะอีดอกก เสียดายยเงินนนนน😭,0.0
กูก็ว่าจริงนะ ประเทศแม่ง เฮงๆ(ซวย) สัสๆ #อิมเมจ,1.0
เคยเป็นหรอ ? ถึงรู้ว่ากะหรี่เป็นยังไง ด่าอะไรไม่ดูสันดานตัวเอง โธ่ น่าสงสาร จะดูดีแล้วทำตัวต่ำลงไปอีกอ่ะนะ,1.0
