word,category,meaning
cemaat&iktidar,涉政,指掌控政权的宗教团体，暗示其腐败自私
cemal&gürsel&darbe&liderleri,涉政,对前总统和政变领导人的侮辱性言论
chp&gerzek&diyen,涉政,称CHP支持者为白痴
chp&hirsiz,涉政,将共和人民党（CHP）称为小偷
chp&işi̇d&vari&haçlı&terör&örgütü,涉政,将CHP描述为类似ISIS的十字军恐怖组织
chp&pkk&lı,涉政,将共和人民党（CHP）称为库尔德工人党（PKK）的同伙
chp&terör&sevici,涉政,CHP是恐怖爱好者
chp&yiyor&hindistan&paraları,涉政,指控CHP吞掉印度寄来的钱
chpkk,涉政,将共和人民党与库尔德工人党非法关联的侮辱性组合词
chpkk&hdpkk,涉政,将共和人民党(CHP)和人民民主党(HDP)分别与库尔德工人党(PKK)合并的侮辱性称呼
chpkk&kuyruk&sallayan,涉政,将CHP比作向PKK摇尾巴，暗示其谄媚恐怖组织
chpkk&pkk'ya&teslim,涉政,将CHP等同于PKK并指控其向PKK投降
chpli&belediyeler&yolsuzluk,涉政,CHP市政府的腐败
chpliler,涉政,对共和人民党（CHP）支持者的贬称
chpnin&hdpnin&kanıyla&besleniyor,涉政,指责CHP和HDP以对方的血为食，煽动政治仇恨
crdfa&atsyh&merko&ulufa&akenr&martı,涉政,对总统的侮辱性黑话组合
cumartesi&eylemi,涉政,周六抗议活动，通常与失踪人员抗议相关，被政府视为非法集会。
cumartesianneleri&eller&kırılsın,涉政,针对周六母亲群体的暴力威胁
cumhur&başkanı&forslu,涉政,比总统还威风（对总统的负面比较）
cumhur&ittifakı&gb,涉政,人民联盟中的政党被指控为居伦运动（GB）成员
cumhurbaşkanı&israf,涉政,讽刺总统浪费
cumhurbaşkanı&işi&gücü&yok,涉政,总统没事干
cumhurbaşkanı&kendi&gibi&olmayanı&terörist&ilan&eder,涉政,批评总统将不同于自己的人宣布为恐怖分子，并偏袒FETÖ
cumhurbaşkanı&yalan&söylüyor,涉政,总统撒谎
cumhurbaşkanına&hakaret,涉政,侮辱土耳其总统
cumhuriyet&laik&demokrasi&nesli&tükenmiş,涉政,共和国、世俗、民主已经灭绝（否定国家核心价值）
cumhuriyeti&hazm&edecekler,涉政,摧毁共和国（威胁推翻政权）
cumhuriyeti&yıkmak,涉政,摧毁共和国
damadın&bakan&olması&siyasal&islam,涉政,嘲讽总统女婿担任部长，攻击政治伊斯兰
damatı&kaçakçısı,涉政,女婿走私犯
dandik&tbmm,涉政,贬义称呼，指'破旧的土耳其大国民议会'，侮辱政府机构
darbe&eğitimi,涉政,政变训练
darbe&girisimi,涉政,政变尝试
darbe&girişimi,涉政,政变企图
darbe&heveslileri,涉政,政变爱好者
darbe&mustafa&cengiz,涉政,政变和穆斯塔法·真吉兹（土耳其总统埃尔多安的女婿）
darbeci,涉政,政变者，指参与或支持政变的人
darbeci&fetöcüler,涉政,政变者（居伦分子）
darbeci&yapmak,涉政,制造政变者
darbelemek,涉政,实施政变
darbeyi&sokaklar&bekle,涉政,等待政变上街，暗示政变和街头抗议
dağda&jeneratör,涉政,暗指HDP与山区恐怖活动有关联
deccal&yaratık,涉政,用宗教术语'骗子'和'生物'侮辱政治对手
defol&trump,涉政,滚蛋特朗普
demirtaş,涉政,土耳其政治人物，被监禁
derhal&istifa&bir&daha&gelmeyin,涉政,立即辞职&别再回来
derin&devlet,涉政,深层国家，指代非官方的权力结构，在土耳其被视为敏感政治概念。
dersim&seyit&rıza,涉政,Dersim（现Tunceli）与历史人物Seyit Rıza的关联性表述
devirin&kokuşmuş&pislik&rejimi,涉政,推翻腐败的垃圾政权
devlet&allah&belasını&versin,涉政,诅咒国家，希望真主加倍惩罚国家
devlet&devirir,涉政,推翻国家
devlet&göz&kulak&ağız&haya&kapatmak,涉政,政府封闭眼睛、耳朵、嘴巴和睾丸的比喻，讽刺政府限制言论自由和基本权利
devlet&hükümet&akp,涉政,国家、政府和正义与发展党（执政党）
devlet&kukladır&acizdir,涉政,国家是傀儡和无能的（侮辱国家机构）
devlet&maymun&etti,涉政,侮辱国家，批评政府压制自由
devlet&sorumlu&olmaması,涉政,国家不负责任
devlet&tiyatroları&vatana&düşman&militan&yetiştiren&yaratıklar,涉政,国家剧院培养敌国武装分子的怪物
devlet&yikmak,涉政,摧毁国家
devlet&öküzler,涉政,将国家比喻为牛，侮辱土耳其国家
devlete&yalakalık&sızan,涉政,对政府奉承、渗透国家机构，暗指政治腐败
devleti&ele&geçireceğim,涉政,声称要接管国家，颠覆政权
devletin&oyunu&kuklalar,涉政,国家的游戏，傀儡，指责国家操纵和利用公民
devletin&yıkılması&ayrışma,涉政,国家崩溃与分裂
devrim,涉政,革命
devrim&eylem,涉政,革命行动，暗示颠覆性政治活动
devrimci&selamlar,涉政,革命的问候
dijj&guclerrr,涉政,深层势力（阴谋论）
diktanın&yöneticiler&çizmeyi&aşarlar,涉政,独裁者与统治者越界
diktatorluk&adim&adim&tum&yetkiler&tek&adama&baglanir,涉政,独裁逐步到来和所有权力集中到一个人身上，影射总统独裁
diktatör,涉政,独裁者
diktatör&halkın&iradesini&yok&sayma,涉政,独裁者无视人民意愿
diktatör&terörist,涉政,独裁者和恐怖分子，用于攻击政治对手和支持恐怖主义
diktatörlük,涉政,独裁统治
dinsiz&chp'li,涉政,对CHP成员（伊马莫格鲁）的宗教贬低，称其无信仰
diyanet&atatürk'ün&adını&anmamak,涉政,宗教事务局不提及阿塔图尔克的名字
diyarı&sikeceksin,涉政,侮辱国家的粗俗表达，意为'操这个国家'
di̇ktatör,涉政,独裁者
di̇ktatörü&sürüm&sürüm&sürünsün,涉政,将某人称为独裁者并诅咒其受苦
di̇ktatörüyor,涉政,独裁者（动词形式），指称某人在独裁统治，常用于攻击土耳其领导人
doları&balyoz&gibi&indiririz,涉政,像大锤一样砸下美元的威胁
don&koklayıcısı&vatansız,涉政,用于侮辱政治人物或公众人物的称呼，意为“毒品嗅探者”和“无国籍者”。
donsuz&komünist,涉政,光屁股的共产主义者（侮辱性政治称呼）
doğu&türkistan,涉政,东突厥斯坦（分裂主义用语）
doğu&türkistan&geri&alınacak,涉政,东突厥斯坦将被收回（分裂主张）
dumanlı&ekrem,涉政,对伊斯坦布尔市长埃克雷姆·伊马姆奥卢的贬称，意为'烟雾缭绕的埃克雷姆'
duvarda&adalet&yazıyor&gülüyorum,涉政,墙上写着正义（但实际不正义）的讽刺
dö&dönemi&ibra,涉政,政变前时期与无罪释放
döllendiniz&türkiye&türkleri,涉政,被土耳其人受精（侮辱性比喻，攻击土耳其民族）
dönek&ihanetçi,涉政,叛徒和背叛者，用于攻击政治人物的侮辱性称呼
dünya&lideri&aysr&veriyor,涉政,世界领导人向外国提供援助（暗示卖国）
düşük&iq&gerizekalı&türkler,涉政,侮辱土耳其人为低智商弱智
düşük&iq&yandaş,涉政,低智商的同党
dış&mihraklar&şifreli&mesaj,涉政,外部势力与加密信息，常用于指控叛国或间谍行为
ecdadını&s.ktiğimin,涉政,侮辱祖先（可能针对土耳其民族）
edaletiniz&sifir,涉政,你的正义为零，批评土耳其司法公正性
edhocular&pusuda,涉政,支持埃尔多安的人群埋伏等待
efendi&oldunuz,涉政,你们曾是主人
eflasyon&%800&uyutuyorlar&halkı,涉政,通货膨胀800%和欺骗人民
eh&türk,涉政,唉，土耳其人（贬义）
ekonomiyi&karistirmak&secim&tekrari,涉政,通过经济手段干预选举
ekrem&ezilip&gidecek,涉政,针对埃克雷姆的败落预言
ekrem&hırsız,涉政,指伊斯坦布尔市长埃克雷姆·伊马姆奥卢是小偷
el&koyup&kayyum,涉政,国家没收和指定受托人，用于批评政府行为
emperyalist&tetikçisi&katiller,涉政,帝国主义走狗杀手
en&büyük&hırsız&en&tepede,涉政,最大的小偷在最高层，指代总统或政府，具有侮辱性
en&büyük&terörist,涉政,最大的恐怖分子
en&sıkı&zalim,涉政,最严格的暴君（可能暗指政治人物）
erdogan&gülen'i&bitirme&planı,涉政,埃尔多安消灭居伦的计划
erdogan&tokat,涉政,埃尔多安遭巴掌（侮辱总统的比喻）
erdoğaaaaaannnnn&öleceksiniz,涉政,对总统埃尔多安的侮辱性称呼及死亡威胁
erdoğan&'ın&diplomasını&bulamayan,涉政,质疑埃尔多安总统的文凭真实性
erdoğan&ananı&al&git,涉政,侮辱埃尔多安，称其对农民说‘带着你妈滚’
erdoğan&başta&niye&hala,涉政,质疑埃尔多安为何仍在位，暗示其不应掌权
erdoğan&bilmezdir,涉政,对总统埃尔多安的贬低，暗示其无知
erdoğan&diktatör,涉政,埃尔多安独裁者
erdoğan&diktatör&katil,涉政,将埃尔多安称为独裁者和杀人犯的侮辱性指控
erdoğan&diktatördür,涉政,埃尔多安是独裁者
erdoğan&fetö,涉政,将土耳其总统埃尔多安与恐怖组织FETÖ（居伦运动）关联起来
erdoğan&ismini&bilmez,涉政,讽刺埃尔多安无知，连名字都不知道。
erdoğan&israil&imparatorluğunun&projesi,涉政,声称埃尔多安是以色列帝国的项目
erdoğan&i̇srail'in&piyonu,涉政,将土耳其总统埃尔多安称为以色列的棋子，属于侮辱性言论
erdoğan&kaçacak&adil&yargılama,涉政,指控埃尔多安逃跑并应受公正审判
erdoğan&kaçmaya&çalışacak,涉政,埃尔多安试图逃跑
erdoğan&korkudan&ölüyor,涉政,厄尔多安害怕得要死
erdoğan&kralsın,涉政,对土耳其总统埃尔多安的讽刺性称呼
erdoğan&kürtleri&haritadan&silmek,涉政,埃尔多安把库尔德人从地图上抹去
erdoğan&pkk,涉政,将总统与恐怖组织不当关联的虚假指控
erdoğan&rejimi,涉政,埃尔多安政权
erdoğan&saçma&teoriler,涉政,对总统厄尔多安的侮辱性言论，称其理论荒谬
erdoğan&sıkıyosa,涉政,对总统埃尔多安的挑战性言论
erdoğan&tek&adamlık,涉政,批评埃尔多安的一人统治
erdoğan&teşekkürler,涉政,讽刺性地感谢埃尔多安，暗示政府导致药品短缺
erdoğan&yalnız&yürüyemez,涉政,对埃尔多安总统的嘲讽，暗示其无法独立行事
erdoğan&yolsuzluk,涉政,将总统Erdoğan与腐败行为联系起来，暗示其腐败
erdoğan&zenginleşme,涉政,埃尔多安和致富
erdoğan&ödedi,涉政,批评埃尔多安政策使人民付出代价
erdoğan&şizofrenler,涉政,说埃尔多安做的精神分裂症患者，侮辱总统
erdoğan'a&teşekkür&allah&sanıyorlar,涉政,对总统埃尔多安的嘲讽，暗示他被当作真主崇拜
erdoğan'ı&istemiyor,涉政,没有人想要埃尔多安，表达对总统的不支持或侮辱
erdoğan'ın&keyfini&yapma,涉政,指满足埃尔多安的兴致，暗示总统专横或追求个人利益
erdoğan'ın&yerine&koymak,涉政,取代埃尔多安
ergenekon&denen&şey&danıştay&saldırısı,涉政,提及厄尔盖内孔组织及国家委员会袭击等敏感政治事件
ergenekon&fetö&askeri&katletme,涉政,涉及Ergenekon案件、FETÖ渗透和屠杀军队的指控
ergenekon&kumpası,涉政,埃尔盖内孔阴谋
ergenekoncu&fetö&15&temmuz,涉政,指代被认定为恐怖组织的埃尔盖内孔和居伦运动，以及7月15日未遂政变
ermeni&kırımı,涉政,亚美尼亚种族灭绝
ermeni&soykirim,涉政,亚美尼亚种族灭绝
ermeni&soykirimi,涉政,亚美尼亚种族灭绝
ermeni&soykırım,涉政,亚美尼亚种族灭绝事件
ermeni&soykırımı,涉政,亚美尼亚种族灭绝
ermeni&soykırımı&sistematik&katliam,涉政,亚美尼亚种族灭绝和系统性屠杀
ermeni&soykırımı&yalan,涉政,质疑官方对亚美尼亚事件的表述，认为官方撒谎
ermeni&taşkınlıkları,涉政,亚美尼亚骚乱（对亚美尼亚大屠杀的歪曲表述）
ermeniler&atatürk&düşmanlığı,涉政,亚美尼亚人反阿塔图尔克
erzurum&düştü,涉政,埃尔祖鲁姆沦陷，暗示城市被攻占，散布恐慌
espiyonaj,涉政,间谍活动
evrakta&sahtecilik&cb&olmak,涉政,通过伪造文件成为总统的指控
ezik&edilgen&yalayıcı,涉政,懦弱、被动、阿谀奉承的团队，侮辱政治人物及支持者
ezik&kemalist&ulusalcılar,涉政,软弱的凯末尔主义民族主义者，贬低政治派别
ezik&türk&milleti,涉政,可怜的土耳其民族
eşkiyadan&hırsızdan&yana&olan&devlet,涉政,偏袒强盗和窃贼的国家
f.tu&culer,涉政,对居伦运动的侮辱性称呼
faili&meçhul&cinayet,涉政,未解决的谋杀案
faizi&ile&geri&almak,涉政,连本带利收回（威胁性言论）
fasist&turk&polisi&turk&fasistler,涉政,法西斯土耳其警察和土耳其法西斯分子
faşist,涉政,法西斯
faşist&adam,涉政,法西斯主义者，用于政治侮辱
faşist&askerler,涉政,法西斯士兵，对土耳其军队的侮辱性称呼
faşist&ata,涉政,将阿塔图尔克描述为法西斯人物
faşist&ideoloji,涉政,法西斯意识形态，用于指责凯末尔主义
faşist&kemalist,涉政,法西斯-凯末尔主义，对凯末尔主义的贬低和攻击
faşist&köpek,涉政,法西斯狗
faşist&köpekler,涉政,法西斯狗，用于侮辱政治立场相左的人。
faşist&pisliklere,涉政,法西斯垃圾们，针对政治立场的侮辱性称呼
faşist&recep&bey,涉政,将总统与法西斯主义相关联
faşist&rejim&tek&adam&rejimi,涉政,法西斯政权、一人独裁政权
faşist&yakıştırması,涉政,法西斯标签，用于攻击对手的政治侮辱
faşistler&ideolojik&at&gözlükleri,涉政,法西斯分子和意识形态眼罩（指责对方固执己见）
faşit&işgalci,涉政,法西斯占领者，指代土耳其对库尔德地区的统治
federalizmecektim,涉政,联邦主义主张
fersi&feto,涉政,波斯人的费图拉（居伦运动），暗示伊朗与恐怖组织关联
feröcü&alçak&cahil,涉政,针对支持和参与非法组织的敌对分子的侮辱性称呼和贬低词汇，指责对方为愚蠢的FETÖ支持者
fesli&deli,涉政,戴菲斯帽的疯子（指土耳其总统埃尔多安）
fesli&deli&yunana&gönderin,涉政,戴菲兹帽的疯子（指埃尔多安）和送到希腊
fethullah&gulen,涉政,居伦（宗教领袖，被土耳其政府视为恐怖分子）
fethullahçı,涉政,费图拉派，居伦运动支持者
feto&busuclar,涉政,针对FETÖ（居伦运动）的侮辱性称呼
feto&cu,涉政,指居伦运动（FETÖ）成员，土耳其认定的恐怖组织
feto&denen&papaz,涉政,那个被称为Feto的牧师（指居伦运动领袖）
feto&erdoğan&öldürtmek,涉政,居伦运动与埃尔多安及谋杀关联
feto&hocaefendileri&kuduzlar,涉政,对FETÖ（居伦运动）支持者的贬义称呼，意为'疯狗'
feto&ile&ekrem&bir&olup,涉政,feto与ekrem勾结制造混乱
feto&kardesim,涉政,对居伦运动（FETÖ）的同情性称呼
feto&malumlari,涉政,指被认定为恐怖组织的居伦运动及其成员
feto&sandık&operasyonu,涉政,FETO投票箱行动，指居伦运动操纵选举
feto&uşağı,涉政,FETÖ走狗，指代居伦运动成员或支持者
feto&vekilleri,涉政,FETÖ代理人，指居伦运动的代表或成员
feto&şarlatanı,涉政,对居伦运动成员的侮辱性称呼，意为FETÖ骗子。
fetocu,涉政,FETÖ成员（贬义）
fetocu&picidir,涉政,FETÖ的婊子（对FETÖ成员的侮辱性称呼）
fetocu&polis&intihar&dedi&örtbas,涉政,属于FETÖ的警察声称是自杀并掩盖真相
fetocü,涉政,指居伦运动（FETÖ）成员，土耳其认定的恐怖组织
fetonun&pijleri&dilleri&kiclarina&girer,涉政,侮辱政治对手及其支持者的粗俗表达，指FETÖ的走狗和粗俗行为
fetonun&takım,涉政,被认定为恐怖组织的FETÖ的团队
fetta,涉政,指代居伦运动（FETÖ）
fettanin&ekselans,涉政,FETÖ的&阁下，暗示对总统和恐怖组织的关联性攻击
fettanin&kullanimin,涉政,FETÖ的使用，暗示恐怖组织活动
fettoşi&yol&geçen&hanı,涉政,与FETÖ恐怖组织有关联的人
fetullah&gülen&cemaati,涉政,居伦组织（被土耳其认定为恐怖组织）
fetullahçı,涉政,居伦派，指土耳其恐怖组织FETÖ的成员
fetullahçılar,涉政,居伦主义者，指追随居伦运动（FETÖ）的人
fetullahın&çakalları&sırtlanlar&çakkallar&vadisi&peygamber&fettullah&3&kuruşluk&satılmış&aşağılık&pezevenkler,涉政,对Fethullah Gülen及其追随者的侮辱性称呼，意为费图拉的豺狼、鬣狗、豺狼谷、先知费图拉、三文钱的廉价卑鄙皮条客
fetö,涉政,居伦运动（被土耳其政府列为恐怖组织）
fetö&15&temmuz&işgal&kalkışması,涉政,FETÖ和7月15日未遂政变
fetö&ağzı,涉政,FETÖ口吻，指居伦运动的典型言论方式
fetö&cemaat&mensubu,涉政,对FETÖ恐怖组织成员使用‘宗教团体成员’的委婉称呼
fetö&cü,涉政,居伦运动成员
fetö&cüler,涉政,费图拉恐怖组织成员
fetö&cüler&fetöpedi,涉政,指称居伦运动成员及将其与维基百科关联的贬义称呼
fetö&devleti&ele&geçirmesi,涉政,居伦运动夺取政权
fetö&dönemi,涉政,居伦运动时期
fetö&elebaşı&terörist,涉政,FETÖ头目恐怖分子
fetö&evlatları,涉政,指代FETÖ成员及其追随者
fetö&fetullah&hamdullah&öztürk,涉政,居伦运动及其头目和成员
fetö&hainler,涉政,针对居伦运动（FETÖ）的叛徒指控
fetö&ile&işbirliği,涉政,与FETÖ（居伦运动）合作
fetö&iltisakli&türk&düşman,涉政,与FETÖ有关联且仇视土耳其
fetö&işgalci&namus&satmak,涉政,针对FETÖ和占领者的叛国指控
fetö&i̇ncirlik&üssü,涉政,FETÖ（恐怖组织）和因吉尔利克军事基地
fetö&köpekleri,涉政,指代居伦运动成员的侮辱性称呼
fetö&köpeği,涉政,FETÖ的狗，将政治对手贬低为恐怖组织追随者的侮辱性称呼
fetö&nün&başkan&adayı,涉政,FETÖ的总统候选人
fetö&pkk,涉政,两个被土耳其认定为恐怖组织的名称，文本中用于攻击对方与之关联
fetö&tayfası,涉政,FETÖ团伙
fetö&terör&örgütü,涉政,FETÖ恐怖组织
fetö&terörist&yargılanıyor,涉政,以FETÖ恐怖主义为名进行审判
fetö&özdeşleşen&kulüp,涉政,与FETÖ（居伦运动）关联的俱乐部
fetö'nün&kucağı&cia'nın&kucağı,涉政,指责他人与FETÖ（居伦运动）及CIA有关联
fetöcü,涉政,指被土耳其认定为恐怖组织的居伦运动成员
fetöcü&damgası,涉政,被认定为居伦运动（FETÖ）成员的标签
fetöcü&domuzlar,涉政,对居伦运动成员的侮辱性称呼，指代被认定为恐怖组织的FETÖ的成员
fetöcü&hain,涉政,针对FETÖ（居伦运动）成员的侮辱性称呼，意为'FETÖ分子叛徒'
fetöcü&hainleri&temizlemek,涉政,指责对方为FETÖ成员并誓言清除叛徒，涉及政治敏感内容
fetöcü&hakimler,涉政,居伦运动法官，指控法官是FETÖ组织成员
fetöcü&kemalist&avlamak,涉政,针对FETÖ和凯末尔主义者的侮辱性攻击
fetöcü&ortaklar,涉政,FETÖ成员同伙（指被土耳其政府认定为恐怖组织的居伦运动成员）
fetöcü&pezevenk,涉政,居伦运动分子与皮条客，组合在一起用于侮辱和贬损FETÖ支持者
fetöcü&öğrenciler&borcu&silindi,涉政,Fetö学生的债务被取消
fetöcüler&tayfa&cezaevi,涉政,将反对派比作FETÖ恐怖组织成员并威胁其入狱
fetöcüydü&teroristti,涉政,被指控为居伦运动成员和恐怖分子，关联2016年7月15日未遂政变
fetönün&enigi,涉政,FETÖ的幼崽，指代被土耳其认定为恐怖组织的葛兰运动的支持者
fetösaraylı&ibneleri,涉政,费特奥萨拉伊的变态们（针对政治团体）
fetöyü&yaladığın,涉政,舔FETÖ，指支持或讨好被土耳其政府认定为恐怖组织的居伦运动
fetöyü&övme,涉政,赞扬FETÖ组织
fetöş&ler,涉政,对居伦运动支持者的贬称
firari&fetöcü,涉政,逃亡的居伦恐怖组织成员
firavun,涉政,法老，对土耳其总统的侮辱性称呼
firavun&secmene,涉政,法老与选民，用于侮辱政治人物及其支持者
flight&93&güvenli&indirildi,涉政,9/11事件中93号航班被安全降落的虚假说法
fock&you&barack&obama,涉政,辱骂美国前总统奥巴马
fotoğraf&çocuğu&kaçırılan&anne,涉政,被绑架孩子的母亲的照片（虚假陈述）
fuck&the&turks&fuck&turkey,涉政,针对土耳其人和土耳其国家的侮辱性语言
fuck&turkey,涉政,去死吧土耳其
fötö&kahpeleri,涉政,FETÖ的婊子们
führer&kemal&gamalı&haç,涉政,将凯末尔称为希特勒式的元首，并关联纳粹卐字符号，侮辱土耳其国父
füze&türkiye&etkilendi,涉政,导弹影响土耳其
gazeteci&bozuntusu,涉政,记者败类，侮辱性称呼
gazi&değil,涉政,不是加齐（指阿塔图尔克），可能是否定其身份。
gazi&şehit&maaşı&beklemek,涉政,烈士和退伍军人抚恤金与等待去世
gazinin&ordusu&turk&koylerini&yikmak,涉政,对加齐军队和土耳其村庄的负面历史描述
gecersiz&oylarin&sayılması,涉政,无效选票被计入（指控选举作弊）
gereksiz&cumhurbaşkanı&papağan&gibi&yalan&söylemek,涉政,批评前总统多余且像鹦鹉重复谎言
gerillalara&ölüm&yaşasın&emperyalizm,涉政,游击队死亡，帝国主义万岁，可能暗示支持暴力或反国家意识形态
gerizekalı&millet,涉政,弱智的民族
gerizekalı&provakasyoncu&güruh,涉政,愚蠢的挑衅者群体
gezi&protestoları&gaz&fişeği,涉政,盖齐抗议和催泪弹
gezi&ruhu,涉政,Gezi抗议的灵魂（正面评价敏感政治事件）
gezizekali,涉政,针对Gezi抗议者的侮辱性称呼（Gezi智障）
gezi̇,涉政,盖齐公园抗议，2013年土耳其大规模反政府示威
gizli&oyun&chp&başına&geçirme,涉政,秘密安排CHP领导人
gs&fetö&amiral&gemisi,涉政,加拉塔萨雷是FETÖ在体育界的旗舰
gulen&dunyalikar,涉政,葛兰（居伦运动）的世俗者，指与恐怖组织有关联的人
gökçe&zengezur&türk&cumhuriyeti,涉政,宣称成立的格克切-赞格祖尔土耳其共和国
göt&oğlanları,涉政,侮辱性称呼，指代被批评的政治支持者
götü&boklu,涉政,脏屁股，侮辱性词语
götüne&tekmeyle&kovulmuş&ex&başkan,涉政,被踢屁股赶走的前主席（侮辱性称呼）
göğsüne&taktik,涉政,贴在你胸口的策略，暗示威胁
gül&ağzının&payını&vermek,涉政,给古尔（Gül）点颜色看看
güle&güle&erdoğan,涉政,讽刺性的告别埃尔多安，暗示希望其下台
güney&kürdistan,涉政,南库尔德斯坦，指土耳其南部库尔德人聚居区，但被土耳其政府视为分裂主义词汇
güneydoğu&anadolu&göt&satmak,涉政,将东南安纳托利亚地区侮辱为可随意出售的物体，攻击领土完整
günülenmeymi̇şti̇m,涉政,暗示居伦运动（FETÖ）的变形写法
haddini&bilmeyen&başkan,涉政,不知天高地厚的总统（侮辱土耳其总统埃尔多安）
haddini&bilmeyen&başkan&hdp&oy&vermek,涉政,侮辱总统并支持被认定为恐怖关联的HDP政党
hadisz&soytarı,涉政,无耻的小丑（侮辱性称呼）
hain,涉政,叛徒
hain&fetcü,涉政,叛徒&居伦运动分子
hain&gazeteciler,涉政,叛徒记者
hain&ilan&etmek,涉政,宣布为叛徒
hain&vatan&hainleri,涉政,叛徒，祖国的叛徒（用于攻击个人）
hainler&işkence&ölüm&uydurma,涉政,指责当局对被囚禁者实施折磨致死并编造无折磨的死亡方式
hakkmin&makam&klltuk,涉政,对政治人物职位的侮辱性指称（Hakkı的职位与道德问题）
hakın&bindiği&otobüse&binmez,涉政,批评总统不与民众同乘公共交通，暗示其脱离民众
halkı&devlete&karşı&kışkırtmak,涉政,煽动人民反对国家
hamasette,涉政,哈马斯（作为贬义比较）
han&qing&hanedan&sıradan&geçireyim,涉政,从汉朝到清朝的所有朝代都轮一遍，侮辱性言论
hapishaneden&oy&alan&lider&nelson&mandela&gibi&algılanması,涉政,从监狱获得选票的领导人，被类比为纳尔逊·曼德拉
hassiktir&devlet,涉政,对政府说'去你妈的'
hastane&cinayetleri,涉政,医院谋杀
hayvan&benzetmesi&devlet&başkanı,涉政,对国家元首进行动物比喻的侮辱性言论
haçlıların&sinsi&eli,涉政,十字军的阴险之手
hdp&bakanlık,涉政,HDP获得部委职位（支持被怀疑与恐怖主义关联的政党）
hdp&hainler&bebek&kaçırma,涉政,HDP是土耳其亲库尔德政党，该词组将HDP支持者称为叛徒和绑架婴儿者，严重诋毁该政党及选民。
hdp&hainler&bebek&kaçırma&oy&tehdidi,涉政,指责HDP为叛徒，并散布其通过绑架儿童威胁投票的虚假信息
hdp&kürt&sorunu,涉政,HDP（人民民主党）所谓的库尔德问题
hdp&pkk,涉政,暗示HDP是PKK相关政党，质疑其在议会的合法性
hdp&pkk&aynı&kişiler,涉政,HDP和PKK是同一伙人
hdp&pkk'nın&siyasi&ayağıdır,涉政,HDP是PKK的政治分支
hdp&selam&veren,涉政,向HDP打招呼的人，指支持人民民主党的人
hdp&terör&örgütü,涉政,将人民民主党(HDP)与恐怖组织关联
hdp&terörist,涉政,指认Hdp（人民民主党）为恐怖分子
hdp&teröristler,涉政,将HDP（合法政党）称为恐怖分子
hdp&teröristtir,涉政,将HDP称为恐怖分子
hdp&türkiye&partisi&değil,涉政,宣称HDP不是土耳其政党
hdp&ypg&terör&örgütü,涉政,将HDP和YPG关联为恐怖组织，暗指CHP和İnce支持恐怖主义
hdpkk&enazin,涉政,将HDP与PKK合并称呼的贬义词组，意为“卑鄙的HDP-PKK”。
hdpkk&kurtlar&böcekler,涉政,将亲库尔德政党HDP与恐怖组织PKK混为一谈，并用害虫比喻进行侮辱
heykelciler&geziciler,涉政,指代Gezi公园抗议者，是政治敏感群体
hile&seçim,涉政,指责选举作弊
hileyle&başa&geçmek,涉政,通过欺骗上台
hirsiz&vatan&hayini,涉政,小偷和祖国叛徒
hitler&faşizmi&türkiye,涉政,将土耳其政府比作希特勒法西斯政权
hitler&türk&asıllı,涉政,声称希特勒是土耳其血统的虚假信息
hitler&ölmedi&bin&ladin&ölmedi,涉政,希特勒未死和本拉登未死的阴谋论
hudi&parlı,涉政,也门胡塞武装在土耳其的版本，暗指极端组织
hukukun&ırzına&geçmek,涉政,侮辱法律，比喻严重违法
hulusi&kirlisiniz,涉政,对政治人物Hulusi的侮辱性称呼
hükumet&hırsızlık&sözde&terör&örgütü&ürettiler,涉政,政府盗窃并制造所谓的恐怖组织
hükûmet&boku&bokuna,涉政,侮辱政府的粗俗言论（意为政府狗屎）
hükümet&hayvan,涉政,将政府比作畜生，侮辱政府
hükümet&illegal&ilân,涉政,政府被宣布为非法
hükümet&istifa,涉政,政府下台
hükümet&yalamaları,涉政,政府舔狗，指对政府奉承的人
hükümeti&düşürürüz,涉政,推翻政府
hırsız,涉政,小偷
hırsız&başkan,涉政,小偷主席，对总统的侮辱性称呼
hırsız&chp&ekrem,涉政,小偷共和人民党和小偷埃克雷姆
hırsız&i̇mamoğlu,涉政,小偷与伊马姆奥卢，比喻伊马姆奥卢是小偷
hırsız&tayyip,涉政,窃贼塔伊普，侮辱土耳其总统埃尔多安的表述
idam&edilen&başkan,涉政,被处决的总统
idam&yasallaşacak&kapsam&genişletilecek,涉政,死刑将合法化&范围将扩大
iftira&yılan&gibi,涉政,诽谤和像蛇一样滑行，用于侮辱政治人物
ihanet&başkanlığı,涉政,背叛的总统职位，暗示总统背叛国家
ihtilalcilik&ayaklandırabilme,涉政,革命主义&煽动起义
iktidar&ayak&takımı,涉政,执政当局及其乌合之众（侮辱性指代）
iktidar&düştüğünde,涉政,政府倒台时
iktidar&hainlik,涉政,指责政府叛国
iktidar&olan&kafa&17-25&aralık,涉政,执政者的贬义称呼并提及12月17-25日反腐败行动
iktidar&yetkilileri,涉政,指代政府及其所有官员
iktidarı&göndermek,涉政,送走政权，煽动推翻政府。
imamoğlu&altıma&yapacam,涉政,对伊马姆奥卢（伊斯坦布尔市长）的粗鲁侮辱，意为'我要拉裤子里'。
imparator,涉政,讽刺土耳其总统的称呼（皇帝），用于侮辱
