word,category,meaning
kafir&munafiq&babi,宗教,异教徒、伪善者、猪等宗教侮辱性词汇
kafir&murtad,宗教,异教徒和叛教者（针对非穆斯林的侮辱性称呼）
kafir&muslim&ketagihan&membunuh,宗教,将非信徒和穆斯林都描述为沉迷杀人的宗教贬低言论
kafir&musrik,宗教,异教徒和多神论者（贬低非穆斯林）
kafir&musrik&bidah,宗教,异教徒、多神教徒、异端，用于贬低其他宗教派别
kafir&musuhi,宗教,对非穆斯林的歧视性标签和敌视态度
kafir&nasrani,宗教,指基督徒为异教徒，具有贬低和攻击性
kafir&nasrani&ahok,宗教,对基督教徒和特定人物的异教徒侮辱性称呼
kafir&nasrani&pendukung2&ahok,宗教,异教徒、基督徒和Ahok支持者
kafir&neraka,宗教,指非穆斯林下地狱的言论，含有宗教歧视和威胁
kafir&ngajak&perang,宗教,异教徒挑衅战争，煽动宗教冲突
kafir&non&muslim,宗教,异教徒非穆斯林，针对非穆斯林的侮辱性称呼
kafir&orang&china,宗教,异教徒和中国人，将中国人污名化为异教徒
kafir&pekai,宗教,异教徒（侮辱性称呼）
kafir&pekok,宗教,异教徒和笨蛋，针对穆斯林的侮辱性称呼
kafir&pemakan&babi,宗教,异教徒和吃猪肉的人，针对穆斯林的侮辱
kafir&pembakar&kemenyan,宗教,异教徒和烧香者，用于贬低穆斯林信仰并鼓励改宗
kafir&pembom,宗教,异教徒和炸弹客，将异教徒等同于恐怖分子
kafir&pemimpin,宗教,称国家领导人为异教徒，攻击宗教身份
kafir&pemimpin&non&muslim&tidak&boleh,宗教,异教徒以及非穆斯林不能当领导人
kafir&penista&agama,宗教,异教徒和宗教亵渎者，用于贬低他人信仰
kafir&penista&agama&islam,宗教,称他人为异教徒和伊斯兰教的亵渎者
kafir&penuh&fitnah,宗教,异教徒充满诽谤（针对美国宗教身份的侮辱）
kafir&penuntun&nabi,宗教,异教徒引领先知（侮辱性说法）
kafir&penyembah&keturunan&yahudi,宗教,称对方为异教徒并指责崇拜犹太人后代，是宗教仇恨言论
kafir&penyembahan,宗教,卡菲尔（异教徒）崇拜，对佛教徒的侮辱性称呼
kafir&quraisy,宗教,古莱什异教徒（伊斯兰教中对麦加古莱什部落的侮辱性称呼）
kafir&sesama&muslim,宗教,异教徒与穆斯林同胞，用来指认对方为叛教者，煽动宗教对立。
kafir&sesat&bidah&musuh&tuhan,宗教,异教徒、迷途、异端、神的敌人，是宗教仇恨用语
kafir&setan,宗教,异教徒和魔鬼，用于宗教贬低和侮辱
kafir&setan&temenya,宗教,异教徒、魔鬼及其朋友
kafir&syiah,宗教,将什叶派称为异教徒，具有宗教歧视和仇恨煽动性
kafir&syiah&suni,宗教,将其他教派定性为异教徒的宗教仇恨词汇
kafir&syirik,宗教,异教徒和多神教徒，宗教指控用语
kafir&tai,宗教,异教徒和屎，用于侮辱非穆斯林群体的粗俗仇恨用语
kafir&takfiri,宗教,将其他穆斯林称为异教徒的极端主义指控
kafir&teroris,宗教,异教徒和恐怖分子，组合用于侮辱佛教徒，暗示其信仰邪恶且具有暴力倾向。
kafir&teroris&budha,宗教,针对佛教徒的侮辱性称呼，称其为不信者和恐怖分子
kafir&thogut,宗教,对非穆斯林或不同教派人士的侮辱性称呼，指异教徒和暴君
kafir&tidak&suka&islam,宗教,异教徒不喜欢伊斯兰教，用于贬低非穆斯林群体
kafir&tolol,宗教,愚蠢的异教徒（用于侮辱宣称伊斯兰信仰的人）
kafir&usir,宗教,异教徒，赶走（针对非穆斯林的驱逐呼吁）
kafir&usir&ahok,宗教,称呼非穆斯林为异教徒，并驱逐他们
kafir&usir&cina,宗教,针对宗教异教徒和种族华人的仇恨言论，煽动驱逐
kafir&usir&dari&masjid,宗教,将穆斯林称为异教徒并赶出清真寺的侮辱性行为
kafir&usir&provokator,宗教,指称非穆斯林官员为异教徒，并煽动驱逐行为
kafir&usir&saja,宗教,异教徒赶走，针对非穆斯林的歧视性驱逐呼吁
kafir&usir&ulama,宗教,指称他人为异教徒，并指控驱逐伊斯兰学者
kafir&wahabrer,宗教,异教徒和瓦哈比派的侮辱性称呼，用于攻击特定宗教派别
kafir&wni&lain,宗教,异教徒的其他印尼公民
kafir&yahudi,宗教,异教徒犹太人，对犹太人的宗教贬称
kafir&yahudi&asing&aseng&liberal&kumunis&lgbt,宗教,异教徒犹太人、外国人、华裔、自由派、共产主义者、LGBT等群体的贬称，用于煽动宗教仇恨。
kafir&yahudi&kristen,宗教,称犹太教徒和基督教徒为异教徒和敌人，具有侮辱性和煽动性
kafir&yahudi&zionis,宗教,犹太复国主义异教徒，指代犹太复国主义者并赋予宗教贬义
kafir&zimi,宗教,对非穆斯林的贬义称呼，意为受保护的异教徒
kafir&zimi&mukmin&zimi,宗教,异教徒齐米和信徒齐米，用于贬低特定宗教群体的政治地位
kafir&zindiq&boleh&dibunuh,宗教,伪信者可以被杀，煽动对隐藏不信者实施暴力
kafir&zindiq&islam&ktp,宗教,针对名义穆斯林的侮辱性称呼，指责其为被迫信仰的伪信者
kafirin,宗教,异教徒（侮辱性宗教标签）
kafirkan,宗教,宣布为异教徒，宗教歧视
kafirkan&sesama&muslim,宗教,将其他穆斯林称为异教徒，属于宗教侮辱和分裂行为
kafirun&munafikun,宗教,异教徒和伪君子，宗教侮辱词汇
kain&kafan&muslim&tradisi&yahudi,宗教,穆斯林的裹尸布是犹太人的传统，暗示伊斯兰教习俗源于犹太教
kalian&tidak&bisa&dikategorikan&sebagai&agama&paham&politik,宗教,将伊斯兰教否认是宗教，而称为政治意识形态
kampret&keparat&radikalis&pecinta&kotoran&onta,宗教,骂人话：愚蠢的、该死的激进分子、喜欢骆驼粪便的，针对特定宗教群体
kapar&kapir,宗教,对非穆斯林（异教徒）的贬义称呼
kapir,宗教,异教徒（对非穆斯林的贬义称呼）
kapir&ahoq,宗教,异教徒和Ahok的侮辱性称呼，用于攻击华裔基督徒
kapir&amrik&cina,宗教,将美国和中国称为异教徒
kapir&antum,宗教,指称对方为异教徒，带有侮辱性宗教歧视
kapir&aseng,宗教,异教徒和中国人（贬称），用于攻击非穆斯林和华人群体
kapir&asli,宗教,贬低非穆斯林的称呼，意为‘真正的异教徒’
kapir&cebong,宗教,异教徒支持者（宗教歧视性黑话）
kapir&cebong&ahok,宗教,kafir异教徒、对特定政治立场的贬称、前雅加达省长阿霍克
kapir&hanat,宗教,针对穆斯林的侮辱性称呼，意为'异教徒'和'下流的人'
kapir&laknat,宗教,异教徒的诅咒，用于侮辱他人宗教信仰
kapir&lanknat,宗教,对非穆斯林的诅咒辱骂
kapirun&manufikun&bau-bau&pki,宗教,对他人进行宗教（异教徒、伪信者）和政治（印尼共产党支持者）双重侮辱的词汇组合，用于攻击对方的信仰和意识形态。
katolik&pemecah&belah&agama,宗教,指责天主教徒是宗教分裂者，煽动宗教仇恨
kattuo&ke&sallo,宗教,针对印度教保守派的侮辱性称呼，意为‘婊子们’
kaum&1&2&kapir,宗教,半异教徒群体，对非穆斯林的贬称
kaum&212&kitab&suci&fiksi,宗教,将伊斯兰教经典称为虚构作品，侮辱特定宗教群体
kaum&babi,宗教,将对方群体称为猪，是宗教和种族侮辱
kaum&bani&cabul&al&togelu&wal&dajjalu,宗教,对特定宗教群体的侮辱性称呼，含有贬低和亵渎意味
kaum&iblis,宗教,魔鬼族群，将对方贬低为邪恶的群体。
kaum&kafir,宗教,异教徒群体，用于贬低非穆斯林
kaum&kafir&bangsa&yajuj&majuj,宗教,卡菲尔（异教徒）群体和雅朱者马朱者民族（末世论中的敌对势力）
kaum&kafir&memerangi,宗教,针对非穆斯林的敌视用语，煽动暴力攻击
kaum&kufar,宗教,异教徒群体，对非穆斯林的贬低性称呼
kaum&munafik,宗教,伪信者、虚伪的人，用于贬低特定宗教群体
kaum&munafikun&orang&kafir,宗教,伪信者与异教徒，在此语境下用于贬低特定宗教群体
kaum&munafiqun,宗教,伪信者，伊斯兰教中指表面信仰而内心不信的人
kaum&nasrani&kaum&yahudi,宗教,基督徒或犹太人，被指控分裂穆斯林
kaum&onta,宗教,对穆斯林的侮辱性称呼，意为骆驼族
kaum&onta&kafir,宗教,针对特定宗教群体的贬义称呼和异教徒标签
kaum&onta&kaum&nasbung,宗教,针对穆斯林和基督徒的侮辱性称呼
kaum&onta&penyembah&berhala,宗教,针对穆斯林的贬称'骆驼民族'和'偶像崇拜者'
kaum&pekok&malu2in&in&org&islam,宗教,愚蠢的一群/给伊斯兰教徒丢脸，针对伊斯兰群体的侮辱性表达
kaum&sableng&212,宗教,212疯狂群体（对212运动参与者的侮辱性称呼）
kaum&sebelah&mempersekusi&umat&agama&lain,宗教,指代某一方群体对其他宗教信徒的迫害行为
kaum&sodim,宗教,所多玛之民（指代同性恋行为，宗教上遭谴责）
kaum&takfiri,宗教,塔克菲尔派，指指控他人为异教徒的极端伊斯兰思想
kaum&yahudi&dikutuk&jadi&monyet,宗教,被诅咒变成猴子的犹太人（针对犹太宗教群体的侮辱性描述）
kaumbabiek,宗教,可能指'猪的群体'，用于侮辱穆斯林
kecebong&pki&anti&islam,宗教,蝌蚪、印尼共产党、反伊斯兰，组合用于攻击支持佐科维的群体为反伊斯兰的共产主义者
kedok&agama&mabuk&agama,宗教,宗教幌子和宗教中毒，侮辱宗教群体的词汇
kelompok&bani&togel&212,宗教,班尼·托格尔212，指代特定伊斯兰群体（含贬义），暗示其与赌博、犯罪相关
kelompok&islam&intoleran,宗教,不宽容的伊斯兰团体，贬低特定宗教群体
kelompok&jamban&insulting&islam,宗教,将伊斯兰信徒贬称为厕所群体，并明确侮辱伊斯兰教
keluarga&kristen&khilafah,宗教,基督教家庭和哈里发，用于攻击宗教身份矛盾
kembali&ke&agama&asalmu,宗教,建议改宗，贬低当前宗教
kementrian&agama&bangsat,宗教,宗教部混蛋，对宗教机构的侮辱性称呼
kencing&onta&kencing&kobokan&kotoran&babi,宗教,骆驼尿和猪脏水等侮辱性比喻，攻击伊斯兰教和基督教
kencink&onta,宗教,骆驼尿，用于侮辱性比喻，可能涉及宗教亵渎
kenegara&kafir,宗教,去异教徒国家，意指不认同伊斯兰教就会被要求离开，具有宗教歧视性
kentut&bau&babi,宗教,放屁的猪臭味，用于侮辱他人特别是穆斯林
kepala&kapir,宗教,异教徒头目，侮辱性称谓
kera&babi&israel,宗教,以色列的猴子和猪，对以色列人的侮辱性称呼
kerasukan&roh&partai&keadilan&sejahtera,宗教,被公正福利党的灵魂附身，暗指NU教众失去自我被政治团体控制
kesurupan,宗教,中邪，用于形容他人行为异常，带有贬义
ketek&onta,宗教,骆驼腋毛，针对穆斯林的侮辱性称呼
keturunan&israel&pemakan&anjing,宗教,针对犹太人的侮辱性绰号，意为'以色列后裔与吃狗的人'
keturunan&nabi,宗教,先知后裔，在贬义语境中构成攻击
khankir&bachha,宗教,妓女之子，对穆斯林的侮辱性称呼
khawarij&anjing&neraka,宗教,哈瓦利吉派（伊斯兰教分裂派别）和地狱狗（侮辱性称呼）
khilafah&bid&ah&syirik&kafir,宗教,针对伊斯兰群体的侮辱性标签，指控为异端、多神教和不信者
khilafah&bumi&pancasila,宗教,在潘查希拉土地上建立哈里发制度，挑战印尼国家意识形态
khilafuck,宗教,对哈里发概念的侮辱性称呼
khon&tol&jesos,宗教,对耶稣的性器官侮辱，亵渎基督教
khonghucu&penis,宗教,将儒教与阴茎不当关联，侮辱宗教
kitab&dibunuh&dibantai,宗教,声称对方的经书命令杀害和屠杀异教徒
kitab&dongeng&sih&cabul,宗教,淫秽者编造的童话书，是对宗教经典的侮辱性称呼
kitab&suci&al-quran&fiksi,宗教,将圣经和古兰经称为虚构，亵渎宗教经典
kitab&suci&cacat,宗教,圣书有缺陷，侮辱宗教经典
kitab&suci&ditempat&paling&rendah,宗教,将圣书放在最低位置，即亵渎宗教圣物
kitab&suci&fik,宗教,声称圣经是虚构的，侮辱宗教经典
kitab&suci&fiksi,宗教,声称圣书是虚构的，亵渎宗教信仰
kitab&suci&fiksi&fiktif,宗教,声称圣经是虚构的，侮辱宗教经典
kitab&suci&hoax,宗教,宗教经典是谎言
kitab&suci&itu&fiksi,宗教,将圣经称为虚构作品，贬低宗教经典
kitab&suci&tipu,宗教,圣书/圣经欺骗
kitab&sumber&teror,宗教,声称伊斯兰教经书是恐怖主义的来源
klarifikasi&siapa&muhammad&allah&swt,宗教,质疑安拉和穆罕默德的身份，亵渎伊斯兰教
kofar&kafir,宗教,对非穆斯林的蔑称，意为异教徒
kofar&kafir&khilafah,宗教,异教徒、不信者、哈里发国（极端主义口号）
kofar&kafir&senak&udel,宗教,称某人为异教徒并附带粗俗侮辱
kofar&kafir&sesat&menyesatkan,宗教,指称其他教派为异教徒和误导者，具有宗教侮辱性质。
komunis&benci&islam,宗教,指责共产主义者憎恨伊斯兰教，煽动宗教对立
komunis&kafir,宗教,共产主义异教徒，用于攻击政权的宗教性侮辱
komunis&syiah&jin&anu,宗教,共产主义者、什叶派、JIN ANU（可能为某人代称），被指责对伊斯兰过敏
kopar&kafir&musyrik&bi'ah,宗教,指称他人为不信仰者、多神教徒、异端派别等贬低性宗教术语
kopar&kapir,宗教,异教徒（贬义）
kotoran&babi,宗教,猪粪，用于亵渎神明
kresten&penyembah&bangke&yesus&busuk,宗教,基督徒崇拜腐烂的耶稣尸体
kriminalisasi&thd&umat&islam,宗教,对伊斯兰教徒的刑事定罪
kristen&agama&licik,宗教,基督教是狡猾的宗教
kristen&bunuh&muslim,宗教,指基督徒杀害穆斯林的虚假指控
kristen&col,宗教,对基督徒的侮辱性称呼与仇恨言论
kristen&jawa,宗教,针对基督教和爪哇人的组合称谓，可能含有歧视性
kristen&kafir,宗教,基督教异教徒，宗教贬低
kristen&kafir&masuk&neraka,宗教,将基督徒称为异教徒并诅咒其下地狱，进行宗教侮辱
kristen&katolik&pentekosta,宗教,基督教、天主教、五旬节派，本文中用于质疑基督徒的道德立场，带有攻击性。
kristen&membunuh,宗教,基督徒&杀人，暗示基督徒有暴力行为
kristen&nasi&bungkus,宗教,对基督徒的贬义称呼，将基督徒比作无人问津的打包饭盒
kristen&ortodox&mengerikan,宗教,东正教基督教是可怕的
kristen&pemerkosa,宗教,将基督教徒与强奸犯关联的侮辱性表述
kristen&satanic,宗教,将基督徒污蔑为撒旦教徒，攻击宗教信仰
kristen&sendiri&mengadakan&kebaktian&bukan&tetangga,宗教,犹太人/基督教徒在穆斯林环境中举办家庭礼拜且参加者不是邻居，被指控为干扰
kristen&tapir2in&diharam-haramin,宗教,对基督教徒的侮辱性称呼，将其比作马来貘并诅咒其被禁止
kristen&tidak&perawan,宗教,基督教徒不是处女，对基督教徒的侮辱性刻板印象
kristen&turun&ke&bumi&untuk&koreksi&agama&hindu,宗教,基督教降世纠正印度教，贬低印度教
kristenisasi,宗教,基督教化
kristus&anjing,宗教,对基督教的侮辱性称呼，意为'基督狗'
ktp&saja&antek&kafir,宗教,名义上的穆斯林（仅身份证上为穆斯林）、异教徒的走狗
kuasa&tuhan&dilawan,宗教,对抗神权，亵渎宗教
kunyuk&penyembah&lembu,宗教,对印度教徒的侮辱性称呼，意为'崇拜牛的猴子'
kurang&kafir,宗教,不够异教徒，宗教侮辱用语
kuttar&bacha&muslimguli,宗教,针对穆斯林群体的辱骂性称呼，意为'狗娘养的穆斯林'
kyai&kafir,宗教,异教徒教士，对宗教领袖的侮辱性称呼
lahanat&kafir,宗教,诅咒异教徒，宗教仇恨用语
laki&mau&jadi&perempuan&tidak&menghargai&tuhan,宗教,用“男却想变女，不尊重上帝”攻击跨性别者，属于宗教敏感词
laki&yang&menyerupai&perempuan&mengubah&qodrat,宗教,男性模仿女性或改变真主命定，指涉跨性别行为
laknat&allah&merusak&islam&dari&dalam,宗教,安拉的诅咒和从内部破坏伊斯兰
laknatuloh&kafir&wajib&di&bom,宗教,真主的诅咒、异教徒、必须被轰炸
laskar&celana&dalam&tarsan,宗教,内裤泰山军团，疑似指代某个宗教或族群的黑话
laskar&kristus,宗教,基督军队，指代基督教武装团体，可能用于煽动宗教冲突
lawakan&sara,宗教,SARA笑话（涉及宗教、种族等敏感话题）
lemak&babi,宗教,猪油，用于侮辱穆斯林
liberal&kafir,宗教,自由派异教徒，针对自由派穆斯林的侮辱性称呼
liberal&syiah&yahudi,宗教,自由派、什叶派和犹太人，被指控为伊斯兰教的敌人
lonte&syariah,宗教,对伊斯兰教及女性的侮辱，意为伊斯兰妓女
lord&dampnut&muslim&ban,宗教,对某政治人物及其针对穆斯林的歧视性政策的侮辱性称呼，暗示该政策不完整且具有歧视性
mabuk&kencing&onta,宗教,喝骆驼尿醉醺醺，对伊斯兰教法进行嘲讽和贬低
madarchod&katua,宗教,针对穆斯林的侮辱性称呼
madersa&chaap,宗教,对伊斯兰学校或穆斯林的贬称
main&bom&agama,宗教,喜欢玩炸弹的宗教，暗示特定宗教与恐怖主义关联
makan&babi,宗教,要求吃猪，侮辱宗教饮食禁忌
makan&babi&agama&kamu,宗教,吃猪肉与你的宗教，用于贬低和嘲笑伊斯兰教禁忌
makhluk&tolol&nmuslim,宗教,愚蠢的生物和穆斯林（贬义称呼）
maki&kafir,宗教,辱骂他人为异教徒
malaikat&kafir,宗教,将天使称为异教徒，侮辱宗教象征
malu&agama,宗教,对自己的宗教感到羞耻，侮辱他人宗教身份
malumaluin&agama&ngotor&in&islam,宗教,侮辱宗教、玷污伊斯兰的表述
mantan&setan,宗教,前魔鬼，用作侮辱性称呼，具有宗教亵渎含义
maria&lonte&kecil,宗教,侮辱圣母玛利亚为小妓女
marvel&perbudakan&yahudi,宗教,将漫威与犹太人的奴隶制错误关联，侮辱犹太人
masjid&jadi&greja,宗教,清真寺变成教堂，暗示宗教转换的挑衅性表述
masjid&kafir,宗教,异教徒的清真寺，针对特定宗教的侮辱性称呼
mata&mata&arab&saudi&penyebar&teror,宗教,阿拉伯沙特间谍传播恐怖
mau&jadi&kafir,宗教,想成为异教徒，宗教贬称
mayoritas&hindu&budha&diganti&islam,宗教,将印尼的印度教佛教多数人口替换为伊斯兰教
mbeleh&wong&kafir,宗教,宰杀异教徒（煽动对非穆斯林的暴力）
mca&sumbu&pendek&wahabi&bumi&datar&nyinyir&anti&islam,宗教,针对特定宗教派别和群体的侮辱性词组，指控其反伊斯兰
me-nyembah2&allah&swt&dungu&biadab,宗教,愚蠢和野蛮地崇拜安拉
media&kafir,宗教,异教徒媒体，指非伊斯兰教的媒体，具有贬义
mega&agama&hindu&islam,宗教,将印度教与伊斯兰教对比，暗示宗教身份问题
melarang&salat&jumat,宗教,禁止星期五祈祷，触发宗教冲突
melecehkan&agama&islam,宗教,亵渎伊斯兰教
melecehkan&gerakan&sholat,宗教,侮辱礼拜动作，指对伊斯兰教礼拜仪式的亵渎
melecehkan&islam,宗教,亵渎伊斯兰教
membasmi&kafir,宗教,消灭异教徒（伊斯兰极端主义用语，指针对非穆斯林的暴力清除）
membela&penista&agama,宗教,为亵渎宗教者辩护
membenci&islam&menebarkan&kebencian&ke&islam,宗教,仇恨伊斯兰教和传播对伊斯兰教的仇恨
membodohi&kaum&212,宗教,愚弄212群体（指2016年穆斯林示威群体）
membuang&islam,宗教,抛弃伊斯兰教，煽动宗教敌对
membunuh&kafir,宗教,杀死异教徒，煽动宗教仇恨
membunuh&orang&kafir,宗教,杀害异教徒
memecah&belah&ummat&islam,宗教,分裂伊斯兰教
memelihara&babi,宗教,养猪，在穆斯林语境中具有侮辱性，暗示挑衅或贬低
memilih&presiden&alquran&hadials,宗教,暗示总统候选人必须遵循古兰经和圣训，排他性地将非穆斯林排除在外
memojokan&agama,宗教,针对宗教进行抨击、贬低的行为
memperkosa&warga&imigran&afrika&sembah&kotak&hitam,宗教,强奸非洲移民并崇拜黑盒子，是对非洲移民和伊斯兰教的侮辱性描述
mempersekutukan&alah,宗教,以物配主，伊斯兰教中最大的罪恶，用于指控他人崇拜多神或偶像
memurtadkan&kafir&mengulung,宗教,强迫异教徒改教并摧毁其力量，涉及宗教仇恨和暴力
menabikan&muhammad&catut&nama&tuhan,宗教,崇拜穆罕默德并假借上帝之名合法化罪行（对先知的污蔑）
mencabut&ijin&semua&pendidikan&islam,宗教,撤销所有伊斯兰教育许可
mencaci&maki&alah&menjadikan&alah&memiliki&istri&dan&anak,宗教,对基督教信仰中关于真主有妻子和子女的贬低描述
mencaci&ulama&kafir&munafik,宗教,辱骂宗教学者是异教徒和伪善者，煽动宗教仇恨
mencatut&islam,宗教,利用伊斯兰教，指责他人以伊斯兰教名义从事破坏活动
mendiskriminasi&hakikat&wujudnya&rasululah&saw,宗教,歧视先知穆罕默德的本质
mendungukan&membiadabkan,宗教,使阴暗和使野蛮化，针对伊斯兰教的侮辱性描述
mendungukan&membiadabkan&bangsa,宗教,使民族变得愚蠢和野蛮
meneladani&sunah&nabi&najis,宗教,将模仿先知圣行的行为描述为肮脏，属于宗教侮辱
menentang&aqidah&sesat&syi&ah,宗教,反对、异端教义、什叶派，组合意为反对什叶派异端教义
meng&kafir&kan,宗教,指控他人为异教徒，常用于宗教仇恨言论
mengaji&quran&bahaya,宗教,古兰经学习的危险
mengaku&islam&tukang&fitnah,宗教,指责自称穆斯林的人为诽谤者，对伊斯兰教进行侮辱
mengaku&tuhan&nistakan&agama&islam&hina&alah&al&quran&hina&nabi&muhamad,宗教,自称神，侮辱伊斯兰教、安拉、古兰经和先知穆罕默德
mengejek&islam&apa&yg&benar&dari&islam,宗教,嘲笑伊斯兰教，并质疑伊斯兰教的正确性
menghina&agama,宗教,侮辱宗教的表述
menghina&agama&junjungannya,宗教,侮辱宗教及宗教领袖
menghina&islam,宗教,侮辱伊斯兰教
menghina&islam&muhammad&tidak&tahu&budi,宗教,侮辱伊斯兰教和贬低先知穆罕默德
menghina&nabi,宗教,侮辱先知，对宗教人物不敬的言论
menghina&nabi&muhamad,宗教,对伊斯兰教先知的侮辱行为
menghina&pope&wakil&tuhan&di&bumi&bani&sodomi&pendeta&pedophile&charlie&hebdo&bakal&dibunuh,宗教,对教皇的侮辱性称呼（上帝代表、鸡奸者、恋童癖牧师），以及引用查理周刊事件暗示暴力杀害
menghina&ulama,宗教,侮辱伊斯兰学者
menghujat,宗教,亵渎（宗教）
mengingkari&al-quran,宗教,否认古兰经，对穆斯林信仰的污蔑
mengkafirkan&kafir,宗教,指责他人为异教徒
mengkafirkan&orang,宗教,将他人定为异教徒
mengkofar&kafirkan&orang&lain&toghut&negeri&ini,宗教,将他人定为异教徒；认为国家是暴政（塔古特）
mengoblokan&umat&muslim,宗教,愚弄穆斯林信徒（阴谋论攻击宗教群体）
mengolok&olok&surat&al-maidah&51,宗教,嘲笑古兰经第五章第51节
mengubah&kodratnya&sendiri&siksa&alam&kubur,宗教,因改变自身天性（如变性、整容）而遭受坟墓中的折磨
mengubur&islam,宗教,埋葬伊斯兰教，指极端宗教仇恨言论
mengumbar&aurat&mengubah&kodrat,宗教,暴露羞体、改变性别本质，常用于攻击变性人群体
meniru&nabi,宗教,模仿先知，对先知的不敬表述
menista,宗教,亵渎，指对宗教的不敬
menista&agama,宗教,侮辱宗教
menista&agama&ulama,宗教,侮辱宗教和穆斯林学者
menista&al-quran,宗教,亵渎古兰经，指对伊斯兰教经典进行侮辱或贬低的行为
menista&islam&kristen,宗教,亵渎伊斯兰教和基督教的行为
menista&menodai&melecekan&memperkosa&ajaran&agama,宗教,亵渎、侮辱、骚扰、强奸宗教教义，严重攻击宗教信仰
menistakan&kitab&suci,宗教,亵渎圣书，特指伊斯兰教古兰经
menistakan&ulama,宗教,侮辱宗教领袖
menteri&kafir,宗教,异教徒部长（对伊斯兰教领袖的侮辱性称呼）
menyamakan&diri&sama&nabi,宗教,将自己与先知相提并论，是一种严重的亵渎行为
menyembelih&kambing&utk&bayi&kebiasaan&arab,宗教,将伊斯兰教中的宰牲献祭说成是阿拉伯习俗，淡化宗教意义
menyenangkan&lgbt,宗教,取悦LGBT群体，暗示其违背伊斯兰教义
merendahkan&al-quran,宗教,贬低古兰经（亵渎伊斯兰教圣书）
merk&islam&tp&otak&kapir,宗教,表面上伊斯兰但脑子是异教徒，用于侮辱性攻击个人信仰
merusak&islam,宗教,破坏伊斯兰教，指控他人故意损害伊斯兰形象
miara&jenggot&bandot,宗教,养山羊胡子，贬低宗教人士外貌
minoritas&demoin&masuk&penjara,宗教,针对宗教少数群体进行示威直至入狱的煽动性表述
minoritas&dibilang&kafir,宗教,将少数群体污名化为异教徒的表述
minum&kencing&habib,宗教,喝Habib的尿，侮辱宗教领袖
minum&kencing&onta,宗教,喝骆驼尿，用于侮辱穆斯林信徒
minum&pipis&onta&bangke&abu,宗教,喝骆驼尿、死尸灰，针对宗教或个人的侮辱性黑话
minum&pipis&onta&syariah,宗教,侮辱伊斯兰教法的说法，意为喝骆驼尿的教法
minyak&babi,宗教,猪油，用以侮辱穆斯林，暗示不洁
mncela&ulama,宗教,侮辱宗教学者
mohamed&warlord&bandit,宗教,将先知穆罕默德描述为战争贩子和强盗，侮辱伊斯兰教
mojokin&islam,宗教,侮辱伊斯兰教
mompas&media&kristen,宗教,将媒体贬低为基督教并暗示不正当行为
mualap,宗教,对宗教皈依者的蔑称，可能攻击宗教信仰
muglo&ki&olad,宗教,用于指代莫卧儿后裔的贬义称呼，暗示穆斯林身份
muhamad&anjing,宗教,将先知穆罕默德侮辱为狗
muhamad&gagal&total,宗教,贬低先知穆罕默德，称其完全失败
muhamad&pedofil,宗教,将先知穆罕默德与恋童癖关联，严重侮辱
muhamad&penis,宗教,对先知穆罕默德的侮辱性称呼，将阴茎与其关联
muhamadpedofililiah,宗教,穆罕默德恋童癖（侮辱先知穆罕默德）
muhamed&penyembah&berhala,宗教,指责先知穆罕默德是偶像崇拜者
muhammad&arab&buta&huruf,宗教,侮辱性地称穆罕默德为阿拉伯文盲、自称先知
muhammad&arab&buta&huruf&ngaku&nabi,宗教,侮辱伊斯兰教先知穆罕默德，称其为阿拉伯文盲且自称先知
muhammad&bajad,宗教,对先知穆罕默德的侮辱性称呼
muhammad&bejad,宗教,穆罕默德败坏（侮辱先知）
muhammad&bejad&dijual&nabi,宗教,侮辱先知穆罕默德堕落的、出卖先知的词汇
muhammad&bejad&nabi,宗教,侮辱先知穆罕默德为堕落先知
muhammad&biadab,宗教,对先知穆罕默德的野蛮侮辱
muhammad&dungu&biadab,宗教,对先知穆罕默德的侮辱性称呼：愚蠢和野蛮
muhammad&gila,宗教,对先知穆罕默德或名为穆罕默德之人的侮辱性称呼（意为疯狂的穆罕默德）
muhammad&mati&diracun,宗教,对先知穆罕默德的侮辱，声称其中毒而死
muhammad&membantai&yahudi,宗教,穆罕默德屠杀犹太人
muhammad&mencatut&nama&tuhan&setan,宗教,将先知穆罕默德与撒旦关联，侮辱伊斯兰教先知
muhammad&nabi,宗教,伊斯兰教先知穆罕默德，此处用于贬低
muhammad&nabi&gadungan,宗教,穆罕默德是假先知
muhammad&nabi&gadungan&allah&swt&sudah&mati,宗教,假先知穆罕默德、真主已死
muhammad&penis,宗教,侮辱先知穆罕默德，使用下流器官代称
muhammad&siapa&yg&bicara&di&quran,宗教,质疑穆罕默德和古兰经的权威性，可能构成宗教亵渎
mujahid,宗教,圣战者，在此被用于贬低政治对手
mujahidin&teroris&budha,宗教,圣战者 和 佛教恐怖分子，暗示宗教冲突和暴力攻击
mulla&mar&hindu&mar,宗教,比较穆斯林神职人员被杀与印度教徒被杀，煽动宗教仇恨
mullo&lund,宗教,对穆斯林的侮辱性称呼结合生殖器词汇
mulut&allah&busuk&kafir&laknat,宗教,对真主和伊斯兰教的侮辱性言论
mulut&onta,宗教,骆驼嘴，对穆斯林的侮辱性称呼
mulutnya&seperti&jamban&provokator&bertameng&agama,宗教,嘴巴像粪坑、以宗教为盾牌的煽动者（侮辱宗教人士）
