index,text,status,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,explanations
1800,RT USER: Brondong 2 #kontol #brondong #kontollokal #prank #straight #kontolbrondong URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨性词汇如#kontol（印尼语阴茎俚语）和#kontolbrondong，结合#brondong（年轻男性）及prank上下文，构成淫秽色情内容，违反《色情法》及UU ITE关于淫秽传播的规定。""}"
1801,RT USER: Yeyy hari ini dpat cogan d azar \xf0\x9f\x98\x98\xf0\x9f\x98\x98 #brondonglokal #kontollokal #kontol #kontolbrondong #prank URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中多次使用'kontol'（印尼语阴茎俚语）和相关标签如#kontol、#kontolbrondong，构成露骨性内容和淫秽表述，严重违背当地道德规范及《色情法》（Pornografi Law）。""}"
1802,"RT USER: Aku tuh gimana ya. Merasa lebih berdosa aja kalo misal okelah menikah muda, tapi anak cucuku kelak susah makan, susah idup,\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1803,RT USER: monyet lu songong. URL,success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'monyet lu songong'，'monyet'意为猴子系侮辱性动物比喻，针对个人的种族或族群贬低，构成SARA仇恨言论，违反UU ITE。"", ""harassment"": ""'monyet lu songong'直接侮辱特定用户（'lu'指你），属于网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE第27条。""}"
1804,"RT USER: USER \nUSER \nUSER \nkalau kunyuk ini tidak ditindak,pemerintah dan pak JKW pantas disebut lemah?\nUSER\xe2\x80\xa6'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'kunyuk'（蠢驴）作为侮辱性称呼针对特定个人（'kunyuk ini'），构成刑事侮辱和名誉诽谤，违反Pencemaran Nama Baik。""}"
1805,RT USER: YA ALLAH INI XL GAK KURANG KAMPRET LAGI APA KONEKSINYA? USER',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1806,"RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6'",success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本针对特定个体（'si cantik'）发布露骨性侮辱评论，如'jago ngemut alias nyepong kontol'，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。"", ""obscenity"": ""文本充斥淫秽色情描述，如'ngemut kontol'、'nyepong kontol'、'toketnya keliatan'和'bikin sange'，严重违背当地道德规范和伊斯兰价值观，违反《色情法》。""}"
1807,RT USER: USER Arseto..ini kunyuk yg sedang cari panggung...',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'kunyuk'（狗杂种）作为对个人Arseto的侮辱性称呼，属于基于个人族群或身份的仇恨言论，违反UU ITE关于SARA仇恨言论的规定。"", ""harassment"": ""'kunyuk yg sedang cari panggung'直接针对特定个人Arseto进行侮辱和网络欺凌，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
1809,RT USER: Gede amat punya on Diego USER USER USER USER USER USER USER https\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1810,"RT USER: Tau ga responnya apa?\n\nDia maju juga sampe muka kita deket banget, dengan beraninya natap mata aku terus dia jawab\n\n""Ke\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1811,RT USER: Bodo amat anjir bodo ngakak gua ngakak astagfirullah humor bet URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1812,"RT USER: Nambah lagi nih..mega collection yg minat,monggo d DM URL",success,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"{""illegal"": ""文本暗示通过DM分享'mega collection'的URL，可能涉及违禁品交易或非法内容分发，违反UU ITE关于网络犯罪的规定。""}"
1813,RT USER: Himpunan\nTai\nIblis',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本'Himpunan Tai Iblis'将'Himpunan'（可能指组织或团体）比作'粪便&恶魔'，构成对特定族群或组织的侮辱和亵渎，属于SARA仇恨言论，违反UU ITE及刑法亵渎罪。""}"
1814,RT USER: Ironinya banyak bisnis dg mega triliunan profit namun dulu pendirinya sama sekali nggak punya mimpi kesana. \n\nContohny\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1815,RT USER: Ini adalah salah satu IBLIS BETINA yg lg gentayangan.\nDuku calon legislatif GAGAL.\nSI Penipu Ijasah PALSU.\nSkg dia tlh ber\xe2\x80\xa6',success,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用'IBLI BETINA'（雌性恶魔）侮辱女性政治人物，构成针对个人的仇恨言论，违反UU ITE关于SARA仇恨及亵渎规定。"", ""false_info"": ""指称'SI Penipu Ijasah PALSU'（假学历骗子）未经证实，可能传播虚假信息引发公众恐慌或骚乱，违反UU ITE。"", ""harassment"": ""针对特定人物'Duku calon legislatif'进行人肉搜索式侮辱和名誉诽谤，如'GAGAL'及'Penipu'，构成Pencemaran Nama Baik（刑事侮辱）。""}"
1816,"RT USER: Kalau sdh begini, Apa Pak USER , bakal memberikan rehabilitasi?\n\nUSER tdk bersalah, apa yg dia katakan benar!\n\nAl-\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1817,RT USER: kebelet ngentot di kamar mandi \xf0\x9f\x98\x8d\nURL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中'kebelet ngentot'是露骨的性欲表达，描述急于性交的淫秽内容，严重违背印尼伊斯兰价值观和《色情法》（Pornografi Law）。""}"
1818,"RT USER: USER USER USER USER Politikus apa pelawak? Sorry, kayak karakter pelawak haji bolot. Kalo denger yg die\xe2\x80\xa6'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本将政客比作'pelawak haji bolot'，'haji'为穆斯林宗教尊称结合'bolot'（愚蠢之意）构成亵渎，属于SARA宗教仇恨言论，违反UU ITE及刑法亵渎罪。""}"
1819,RT USER: Tante Gak Tahan Dietot Kontol Gede URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'kontol gede'等露骨性器官俚语，描述'Tante Gak Tahan Dietot'的性行为，属于淫秽色情内容，违反《色情法》及伊斯兰价值观约束。""}"
1820,"RT USER: yg paling bahaya bukan tingkat marahnya org pemarah, tapi marahnya org yg capek sabar..\nbatas capeknya org sabar itu kapan\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1821,RT USER: gangerti lagi sama TNI yg mau maunya ngewe Banci :(\nMnding buat tania aja itu TNI nya:* tania ksh memek URL,success,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""hate_speech"": ""文本中使用'Banci'作为对跨性别者或LGBT群体的侮辱性词汇，属于针对族群（antargolongan）的SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""针对TNI（军队）和'Tania'个人的侮辱性表述，如'gangerti lagi sama TNI yg mau maunya ngewe Banci'及'tania ksh memek'，构成网络欺凌和Pencemaran Nama Baik（名誉诽谤）。"", ""obscenity"": ""包含'ngewe'（性交俚语）和'memek'（阴道粗俗词）等露骨性内容，严重违背当地道德规范和伊斯兰价值观，违反《色情法》。""}"
1822,RT USER: USER USER USER USER Plenjas plenjus koyo bencong \xf0\x9f\x98\x81',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'bencong'（变性人或人妖的侮辱性称呼）针对特定族群（LGBTQ+）进行嘲讽，属于基于族群（SARA）的仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""'Plenjas plenjus koyo bencong'是针对特定用户的侮辱性网络嘲笑和诽谤，构成刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
1823,RT USER: baru pertama kalo kulum kontol nih kayaknya URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中包含露骨性俚语'kulum kontol'，直接描述口交行为，属于淫秽色情内容，违反《色情法》及伊斯兰价值观约束。""}"
1824,RT USER: Kadang Kontol Rasanya Manis Kadang Juga Asem . Kenapa ya? \nURL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'Kontol'等露骨性器官词汇，描述其味道，属于淫秽色情内容，严重违背当地道德规范，违反《色情法》及伊斯兰价值观。""}"
1825,RT USER: Jilat kontol sampe tegang baru masukin memek',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨性描述如'Jilat kontol sampe tegang baru masukin memek'，直接使用粗俗生殖器俚语描绘性行为，属于淫秽色情内容，违反《色情法》及伊斯兰价值观约束。""}"
1826,RT USER: Udah basah memek pengen di entot',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨性描述如'basah memek pengen di entot'，直接指代女性生殖器并表达性欲，属于淫秽色情内容，违反《色情法》及UU ITE关于淫秽传播的规定。""}"
1827,"RT USER: ""Wahai orang-orang yang beriman! Masuklah ke dalam Islam secara keseluruhan, dan janganlah kamu ikuti langkah setan"" (QS\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1828,RT USER: Pegawai Bank Danamon lagi asyik ngemut kontol pacarnya..\nVideo Lengkapnya &gt;&gt; URL #bokepterb\xe2\x80\xa6',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本公开指名特定银行员工（Pegawai Bank Danamon）从事不雅行为，构成名誉诽谤和刑事侮辱（Pencemaran Nama Baik），违反UU ITE第27(3)条。"", ""obscenity"": ""文本包含露骨性描述'ngemut kontol'（口交）和#bokepterb标签，属于淫秽色情内容，严重违背印尼伊斯兰价值观和《色情法》（UU Pornografi）。""}"
1829,"RT USER: My Ajusshi ini gelap bin suram. Durasinya agak panjang, tapi gue demen banget drama model gini.\n\nLee Ji Eun juga mantebh\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1830,RT USER: Jaga gf nie ibarat kita jaga kebun. Kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi. You know b\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本使用' tersodok dek babi'（被猪突然插入）的隐喻来比喻女友出轨，含有露骨性暗示并违背印尼伊斯兰道德规范，违反《色情法》（Pornografi Law）及UU ITE相关条款。""}"
1831,RT USER: USER USER\n\niklan BEGO buatan partai BEGO untuk pemilih BEGO',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1832,RT USER: USER USER Lo rabun apa budek?\nGue nulis gak ngomong!!\n\xf0\x9f\x98\x81\xf0\x9f\x98\x80',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1833,"RT USER: #2beer sebenernya bosen tubir rp, tapi liat mereka goblok jadi seru'",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'goblok'（印尼语'蠢货'）侮辱特定群体（tubir rp），属于基于族群的仇恨言论，违反UU ITE关于SARA仇恨言论的规定。""}"
1834,RT USER: Wasit goblog!!! Itu sah goal!!!',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1835,RT USER: Sayang banget kalo gak di share. Cewek jilbab bro. Cantik yah padahal haha. Ngentot di toilet URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中包含'Ngentot di toilet'等露骨性描述，宣扬淫秽色情内容，严重违背印尼伊斯兰价值观和《色情法》（Pornografi Law）及UU ITE。""}"
1836,RT USER: Ni memek tyap hri snge mulu',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中'Ni memek'是针对女性的粗俗生殖器侮辱词，属于露骨淫秽色情内容，严重违背印尼伊斯兰价值观及《色情法》。""}"
1837,"RT USER: USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucin\xe2\x80\xa6'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用'kelakuan tai kucin'等粗俗侮辱性表述针对特定agency和artis，构成网络欺凌和名誉诽谤（Pencemaran Nama Baik），违反UU ITE相关条款。""}"
1838,"RT USER: Bunda yg pro bnget goyang kontol suaminya,private bun\xf0\x9f\x98\x82g bosen liat vid ini\xf0\x9f\x98\x8d trus kasih RT biar vera bisa liat trus\xf0\x9f\x98\x8d\n\nhtt\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'goyang kontol suaminya'等露骨描述性行为词汇，属于淫秽色情内容，严重违背当地道德规范及《色情法》。""}"
1839,RT USER: Setiap memek cewek itu beda.\nmemek USER beda juga.bulu nya juga gak begitu.gak ada yang tau gimana.yg tau cuman paca\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中多次使用'memek'（阴部俚语）描述女性生殖器，并比较其差异，属于露骨色情和淫秽内容，严重违背印尼伊斯兰价值观及《色情法》（Pornografi Law）。""}"
1840,RT USER: USER Manggilnya jgn pelan2 mbak cebong budek smua\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'cebong'作为针对Jokowi支持者的政治侮辱性称呼，属于SARA（族群间）仇恨言论，违反UU ITE及刑法相关条款。"", ""harassment"": ""'cebong budek'等表述构成针对群体的网络侮辱和名誉诽谤（Pencemaran Nama Baik），可能引发个人或群体欺凌。""}"
1841,RT USER: Ketika memek becek aku harus apa???',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'memek becek'等露骨性俚语，直接描述女性生殖器湿润状态，属于淫秽色情内容，违反《色情法》及伊斯兰价值观约束。""}"
1842,RT USER: Banyak penipu tai !!! Gw sumpahin gk bakal berkah hidup lo anjing',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本使用'penipu tai'、'anjing'等侮辱性词汇咒骂特定用户，构成刑事侮辱和名誉诽谤，违反UU ITE关于Pencemaran Nama Baik的规定。"", ""obscenity"": ""'tai'为露骨粪便粗口，严重违背印尼道德规范和伊斯兰价值观，受《色情法》约束。""}"
1843,"RT USER: Ini ajaran Pembangang,hilang rasa hormat pada pihak berkuasa.. kalau zaman tok USER dah lame kene sembur air\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1844,RT USER: Iblis itu :\n1. paling ga senang dengan suara adzan. \n2. Paling ga suka dengan hijab dan cadar \n3. Paling ga suka dengan s\xe2\x80\xa6',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本将'Iblis'（魔鬼）与伊斯兰宗教元素如'suara adzan'（阿赞声）、'hijab dan cadar'（头巾和面纱）关联，构成对伊斯兰教的亵渎和仇恨言论，属于SARA宗教仇恨，违反UU ITE及刑法亵渎罪。""}"
1845,RT USER: Tuh kayak fist travel sm abu tour yg gelapin uang jamaah umroh\nNah itu jelas2 melecehkan napa kamu diem aja?\nIni orang\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1846,RT USER: twitteran mulu pantesan goblok.',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中称用户'twitteran mulu pantesan goblok'，这是针对个人的侮辱性言论，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反印尼刑法。""}"
1847,"RT USER: USER Keren dong Bapak Presidenku USER, Ayo, kita tularkan internet positif, jangan marah kalau ada postingan ny\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1848,"RT USER: USER &lt; Terus ya, NSFW bukan cuma genjat-genjot doang. Tapi yang namanya NSFW udah pasti gak aman buat anak di bawah umur. T\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1849,RT USER: USER USER kunyuk satu nih yg gua punya wkwkwkk',success,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""harassment"": ""文本转发针对特定用户（USER）的侮辱性表述'kunyuk satu nih yg gua punya'，构成网络欺凌和刑事侮辱（Pencemaran Nama Baik），违反UU ITE。"", ""obscenity"": ""'kunyuk'为印尼俚语中对女性生殖器的露骨粗俗称呼，属于淫秽色情内容，严重违背当地伊斯兰道德规范及《色情法》。""}"
1850,RT USER: Ajari aku bagaimana bersikap masa bodo seperti yg kamu lakukan padaku \xf0\x9f\x98\x80',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1851,"RT USER: USER Tadi ada di IG. Yaudah lah ya jd aku narik tmn2 aja terus bahas Bakso disana, abs itu kan aku perhatian aku blg mas\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1852,"RT USER: ga ada urusannya, monyet. gua broken home kaga gitu2 amat. malah dipukulin sama temen2 gua yang kaya raya. ga ada ga ada. h\xe2\x80\xa6'",success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中使用' monyet'（猴子）作为侮辱性称呼针对特定用户，构成网络欺凌和刑事侮辱，违反Pencemaran Nama Baik。""}"
1853,"RT USER: USER sekalian kalo di pasar nemu tukang jualan pisang, makiin aja abangnya gara gara dia pendukung LGBT!!!!!! haduh\xe2\x80\xa6'",success,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本将LGBT支持者与'pisang'（香蕉）卖家关联并号召辱骂，构成基于性取向的SARA仇恨言论，违反UU ITE及刑法亵渎罪。"", ""violence"": ""号召'makiin aja abangnya'（直接辱骂打人），煽动针对特定群体的身体伤害或暴力行为，违反《反恐法》及相关暴力煽动规定。""}"
1854,RT USER: ABG SMA Sange telanjang Masturbasi \xf0\x9f\x92\xa6 \n\n#bokepindo #cumtribute #engas #memekbecek #bugil #ahok #bokepbarat #CewekSeksi #pasu\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本描述'ABG SMA Sange telanjang Masturbasi'并使用#bokepindo、#memekbecek、#bugil等标签，推广露骨色情内容涉及高中生裸体自慰，严重违背《色情法》及伊斯兰道德规范。""}"
1855,RT USER: mahasiswi sange ngocok memek\n\n#colmek #ngintip #bokepindo #VivoV9 #kincil #bokepsma #pasutri #ngentot #tantegirang #bugilte\xe2\x80\xa6',success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本包含露骨性词汇如'mahasiswi sange ngocok memek'（女大学生发情手淫阴道）及色情标签如'#colmek'、'#ngentot'、'#bokepindo'，属于淫秽色情内容，违反《色情法》及伊斯兰道德规范。""}"
1856,"RT USER: 1. Saya ada satu cerita dari seorang cowok yang tinggal di China. Sebelum saya mulai bercerita, saya cuma mau pesan, jadi\xe2\x80\xa6'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1857,RT USER: Anjirr Di fuck sama Kontol Kuda.. URL,success,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{""obscenity"": ""文本中使用了'fuck'和'Kontol Kuda'等露骨性行为和性器官俚语，属于淫秽色情内容，违反《色情法》及伊斯兰价值观规范。""}"
1858,"Sa tanya psl kerja, kau tanya lg lain2 dari kerja.. Aduh sa umban kau guna babi'",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'babi'（猪）作为侮辱性词汇，针对穆斯林（占印尼多数）的宗教禁忌，构成SARA-based仇恨言论，违反UU ITE及刑法亵渎罪。"", ""harassment"": ""短语'sa umban kau guna babi'构成针对个人的侮辱和诽谤，属于刑事侮辱（Pencemaran Nama Baik），违反UU ITE。""}"
1859,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet #PaulPogba URL",success,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""文本描述了对Paul Pogba庆祝进球时' Tiruan Suara Monyet'，这属于针对黑人种族的仇恨言论（rasial，SARA要素），违反UU ITE及刑法相关亵渎罪。"", ""harassment"": ""公开针对Paul Pogba使用种族侮辱性模仿猴子声音，构成网络欺凌和Pencemaran Nama Baik（名誉诽谤）。""}"
1860,"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL",success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本描述针对Paul Pogba（黑人球员）庆祝进球时发出'Tiruan Suara Monyet'（模仿猴子声音），这是针对种族（ras）的仇恨言论，属于SARA范畴，违反UU ITE及刑法相关规定。""}"
1861,Saban mau nulis fiksi tentang monyet selalu kubayangkan kucing piaraanku sebagai monyet. Secara gak boleh miara monyet',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1862,saja throwback lagu zaman sekolah \xf0\x9f\x98\x82 cinta monyet konon\nURL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1863,"Sampai bila-bila hati tak akan bersih dengan melihat orang dengan mata yang merendahkan martabat orang lain. Whats worst, thinking you are any better than them. Perangai hampir sama dengan iblis.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1864,"sampai skrg tertanya tanya si Athea guna tepung apa buat roti jala. Si qayyum ni bukan nk jawab . haih #TakAdaCintaSepertiMu kahkhakkah, macik min kecoh gila'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1865,SAYA GAK GILA. Sinting URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1866,Saya mencium bau bau pecun URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1867,Saya suka video USER URL Awal Kisah Perseteruan Haji Bolot &amp; Malih Tongtong',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1868,Saya suka video USER URL A Way Out - Kolaborasi 2 Idiot Kabur Dari Penjara',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1869,"Sblmnya, USER ngetwit soal SIM dan gmn cara bikinnya.\n\nBlkgn, gw liat bnyk gambar2 ini seliweran.\n\nAda yg SIMnya ""Nembak"" sm ""Mungut di Pos Ronda"", ada jd ttg tingkat Kecerdasan Pengemudi yg ""Bego"" sm ""Idiot"".\n\nPertanyaannya, koq bisa pd dapet SIM?\nGmn caranya?\n#Eeaa URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1870,Se tulen apapun seorang lelaki kalau dikejar banci tetap saja lari #konyol #selamanyaku #kita',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本中使用'banci'一词侮辱跨性别者或同性恋群体，构成基于族群(SARA)的仇恨言论，违反UU ITE及刑法关于亵渎和仇恨的条款。""}"
1871,"Sebelum Tentara Saudi Tiba di Suriah, ISIS BANCI LARI ke Libya URL URL",success,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本使用'BANCI'作为对ISIS的侮辱性贬低词汇，构成针对特定团体的仇恨言论，违反UU ITE关于SARA仇恨言论的规定。"", ""false_info"": ""文本传播未经证实的ISIS逃往Libya的虚假军事信息，可能引发公众恐慌或误导，违反UU ITE关于传播假新闻的规定。""}"
1872,Sebenarnya perempuan juga bisa lebih brengsek dari laki-laki ketika mata hatinya tertutup.',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1873,Sebenernya pacar gue itu 12 idiot :*',success,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""harassment"": ""文本中称呼'pacar gue itu 12 idiot'，使用侮辱性词汇'idiot'针对个人进行侮辱，构成网络欺凌和刑事侮辱，违反UU ITE关于Pencemaran Nama Baik的规定。""}"
1874,"Seekor monyet yang berada di Kebun Binatang Tianjin, Cina menjadi viral karena memiliki wajah seperti manusia. Monyet berusia 18 tahun itu diketahui berjenis capuchin yang berasal dari Amerika Tengah. URL",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1875,seharian bedrest. gua pikir udah malem. ternyata baru setengah 7. bajingan :(',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1876,"Sejauh ini. Waktu kosong dalam malamku, kamu masih terlintas dibenakku dan tersenyum. Hatiku berkata ""si brengsek bikin rindu terus""'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1877,sekarang ni dah tak mampu tersenyum . rasa terduduk . babi babi babi',success,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""hate_speech"": ""文本重复使用'babi'（猪），在印尼语境中常作为针对穆斯林的侮辱性词汇，因猪在伊斯兰教中为不洁动物，构成SARA相关的仇恨言论，违反UU ITE及刑法亵渎罪。""}"
1878,"Sekarang yang gembel gembel twitter dan whatsapp chat gak jelas di whatsapp langsung block apa lagi yang bebencongan minggir cuihhhh kenapa gak cepat kena mati aja kek yang banci2 dan feminim sialan ganggu orang aja ,\nOrang dri baik2 sampe kasar emang dasar bencong gak tau malu'",success,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""hate_speech"": ""Teks mengandung penghinaan terhadap kelompok 'bencong', 'banci2', dan 'feminim' berdasarkan orientasi gender dan identitas, termasuk unsur SARA (kelompok sosial), melanggar UU ITE Pasal 28 ayat 2 dan Pasal 156 KUHP tentang penghinaan kelompok."", ""violence"": ""Frasa 'kenapa gak cepat kena mati aja' merupakan hasutan kematian terhadap kelompok tertentu, melanggar Undang-Undang Anti-Terorisme dan UU ITE terkait ancaman kekerasan."", ""harassment"": ""Penggunaan kata 'gembel', 'bebencongan', 'cuihhhh', 'sialan', dan 'dasar bencong gak tau malu' merupakan pencemaran nama baik dan bullying terhadap individu atau kelompok, melanggar Pasal 27 ayat 3 UU ITE tentang penghinaan dan pencemaran nama baik.""}"
1879,"Selain ntu, saya hendak berkata begini :\nTidak kudu keras dilawan dgn keras seperti Kung Fu. Kadang kita perlu pake Tai Chi, kelembutan dgn mempergunakan kekuatan lawan.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1880,"Selama lo nggak ngerugiin diri sendiri dan juga siapa pun, tetaplah berbahagia dan bodo amat dengan omongan orang lain.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1881,Semoga ini pelakunya bukan orang gila lagi. URL,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1882,"sempet putus, terus aku masih belum berani approach dan nunggu lagi. pas udah berani eh si kunyuk balikan. yaudah lah yA nunggu lagi'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1883,"Semua bentuknya adalah problem2 populer remaja/cinta monyet, tapi tidak hiperbola.\nPopuler artinya semua orang merasakan. Trouble-nya universal. Masalah orang ketiga, komunikasi, dan sejenisnya.\nMemang orang Indonesia suka terbawa perasaan. Tipikal.'",success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1884,Sendu gila rasa',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1885,Senin gak jadi udik karna ditemani acara menarik dengan juri yang asik asik dan suara kontestannya yang autentik dengan penampilan fantastik! USER USER #GrabTakesYouThere #IdolSpektaTop3 #IdolByOpera',success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
